Date,SSE,AORD,SENSEX,CAC40,FTSE100,DAX,S&P500,TSX,HSI,NASDAQ,KOSPI,NIKKEI
5/12/2000,2091.669922,3250,4071.97998,5994.890137,6299,6637.089844,1376.540039,9279,14573.20996,2889.800049,516.960022,14695.0498
6/12/2000,2075.626953,3250.800049,4108.430176,5985.240234,6273.299805,6622.25,1351.459961,9230.599609,15098.9502,2796.5,517.8900146,14889.37012
7/12/2000,2075.043945,3252,4124.910156,5984.689941,6231.399902,6566.080078,1343.550049,9166.799805,15011.51953,2752.659912,523.7800293,14720.36035
8/12/2000,2073.163086,3232.5,4156.080078,5939.319824,6288.299805,6691.25,1369.890015,9548.700195,15189.33008,2917.429932,534.8099976,14696.50977
11/12/2000,2046.07605,3255.899902,4228.290039,6077.879883,6370.399902,6782.52002,1380.199951,9581.900391,15408.54004,3015.100098,554.7999878,15015.7002
12/12/2000,2059.052979,3256.300049,4219.47998,6047.660156,6390.399902,6733.589844,1371.180054,9343,15329.59961,2931.77002,543.0800171,15114.63965
13/12/2000,2056.120117,3241.5,4284.97998,5962.290039,6403,6620.209961,1359.98999,9098.099609,15621.73047,2822.77002,557.8400269,15168.67969
14/12/2000,2051.079102,3223.100098,4270.450195,5905.649902,6263.799805,6469.950195,1340.930054,9069.400391,15496.99023,2728.51001,547.3800049,14927.19043
15/12/2000,2039.364014,3178.100098,4137.160156,5839.540039,6175.799805,6331.299805,1312.150024,9020,14975.53027,2653.27002,534,14552.29004
18/12/2000,2044.545044,3184.300049,4169.390137,5887.490234,6246.5,6390.25,1322.73999,9008.599609,15024.53027,2624.52002,539.2700195,14483.90039
19/12/2000,2049.031982,3203.800049,4152.939941,5958.859863,6295,6479.279785,1305.599976,8886.400391,15188.04004,2511.709961,530.7999878,14132.37012
20/12/2000,2071.268066,3190.899902,4086.409912,5766.299805,6176.700195,6248.759766,1264.73999,8642.5,14930.71973,2332.780029,514.210022,13914.42969
21/12/2000,2076.885986,3133.699951,4034.22998,5758.919922,6115.5,6200.709961,1274.859985,8599.700195,14659.32031,2340.120117,511.8999939,13423.20996
22/12/2000,2069.768066,3142.899902,3905.899902,5783.72998,6097.5,6251.399902,1305.949951,8769.900391,14738.20996,2517.02002,500.6000061,13427.08008
25/12/2000,2068.174072,,,,,,,,,,,13931.61035
26/12/2000,2076.266113,,3826.820068,,,,1315.189941,8769.900391,,2493.52002,504.6199951,14007.84961
27/12/2000,2058.243896,3172.800049,3877.550049,5857.149902,6218.200195,6328.160156,1328.920044,8857.099609,14748.36035,2539.350098,,13981.49023
28/12/2000,2053.704102,3180.199951,3932.780029,5920.600098,6223.200195,6371.640137,1334.219971,8876.099609,14796.5498,2557.76001,,13946.95996
29/12/2000,2073.477051,3154.699951,3972.120117,5926.419922,6222.5,6433.609863,1320.280029,8933.700195,15095.53027,2470.52002,,13785.69043
1/01/2001,2073.47998,,,,,,,,,,,
2/01/2001,2103.468994,3205.399902,4018.879883,5798.899902,6174.700195,6289.819824,1283.27002,8611.5,14869.94043,2291.860107,520.9500122,
3/01/2001,2123.898926,3180.5,4060.02002,5684.049805,6039.899902,6434.959961,1347.560059,8937.799805,14589.58008,2616.689941,521.4299927,
4/01/2001,2117.405029,3234.300049,4115.370117,5815.990234,6185.600098,6376.540039,1333.339966,8905.700195,15235.03027,2566.830078,558.0200195,13691.49023
5/01/2001,2125.300049,3240.699951,4183.72998,5758.02002,6198.100098,6382.310059,1298.349976,8690.200195,15447.61035,2407.649902,580.8499756,13867.61035
8/01/2001,2102.063965,3207.5,4120.430176,5732.799805,6149.600098,6392.169922,1295.859985,8671.700195,15436.53027,2395.919922,586.6500244,
9/01/2001,2101.13501,3189.399902,4125.310059,5663.189941,6088.100098,6404.52002,1300.800049,8572,15500.58984,2441.300049,589.9199829,13610.50977
10/01/2001,2125.61499,3184.5,4047.639893,5653.350098,6059.899902,6320.069824,1313.27002,8600.799805,15435.79004,2524.179932,560.8099976,13432.65039
11/01/2001,2119.141113,3172.399902,4027.129883,5702.779785,6114.899902,6465.209961,1326.819946,8805.400391,15090.76953,2640.570068,561.789978,13201.07031
12/01/2001,2104.74707,3188.600098,4036.580078,5834.339844,6165.5,6490.029785,1318.550049,8716.400391,15295.41992,2626.5,587.8699951,13347.74023
15/01/2001,2032.442993,3195.100098,4046.76001,5833.379883,6170.299805,6522.870117,,8778.5,15293.75977,,599,13506.23047
16/01/2001,2045.886963,3184.300049,4070.72998,5761.669922,6083.299805,6502.890137,1326.650024,8744,15363.15039,2618.550049,603.4199829,13584.4502
17/01/2001,2034.583984,3198.399902,4083.409912,5884.089844,6197.399902,6653.379883,1329.469971,8879.400391,15261.48047,2682.780029,595.8300171,13667.62988
18/01/2001,2043.109985,3232.5,4113.209961,5860.160156,6209.899902,6635.759766,1347.969971,8899.099609,15528.75,2768.48999,604.0499878,13873.91992
19/01/2001,2065.605957,3254.5,4194.459961,5845.72998,6209.299805,6651.529785,1342.540039,9161.099609,15933.5498,2770.379883,619.7800293,13989.12012
22/01/2001,2065.610107,3263.899902,4267.109863,5882.759766,6232,6675,1342.900024,9121,16099.26953,2757.909912,627.4500122,14032.41992
23/01/2001,2065.610107,3236.100098,4296.689941,5839.72998,6214.700195,6722.410156,1360.400024,9268.799805,16044.20996,2840.389893,,13984.66016
24/01/2001,2065.610107,3245.100098,4326.419922,5900.319824,6264.399902,6706.669922,1364.300049,9306.200195,,2859.149902,,13893.58008
25/01/2001,2065.610107,3268.199951,4330.220215,5934.680176,6255.600098,6727.490234,1357.51001,9183.400391,,2754.280029,,13803.37988
26/01/2001,2065.610107,,,5925.620117,6294.299805,6695.200195,1354.949951,9158.200195,,2781.300049,591.7299805,13696.05957
29/01/2001,2065.610107,3265,4234.569824,5887.899902,6317,6750.959961,1364.170044,9302.200195,16099.82031,2838.340088,596.539978,13845.28027
30/01/2001,2065.610107,3284.100098,4372.040039,5917.149902,6334.5,6739.299805,1373.72998,9348.400391,15893.07031,2838.350098,591.3400269,13826.65039
31/01/2001,2065.610107,3291.5,4326.720215,5998.490234,6297.5,6795.140137,1366.01001,9321.900391,16102.34961,2772.72998,617.9099731,13843.5498
1/02/2001,2065.610107,3312.100098,4286.109863,5899.720215,6251.799805,6704.680176,1373.469971,9287.700195,16163.99023,2782.790039,612.2999878,13779.5498
2/02/2001,2065.610107,3304.699951,4352.259766,5826.370117,6256.399902,6638.200195,1349.469971,9224.099609,16071.29004,2660.5,608.4799805,13703.62988
5/02/2001,2008.031982,3265.300049,4370.470215,5823.490234,6269.200195,6628.069824,1354.310059,9306.099609,15830.83984,2643.209961,579.1599731,13385.51953
6/02/2001,1995.314941,3276.300049,4375.290039,5852.350098,6293.399902,6693.029785,1352.26001,9301.400391,15913.24023,2664.48999,586.5800171,13269.84961
7/02/2001,1979.938965,3262.800049,4312.930176,5752.140137,6225.700195,6578.959961,1340.890015,9137.599609,16049.46973,2607.820068,576.1900024,13366.00977
8/02/2001,1930.137939,3277.800049,4381.189941,5773.459961,6206.100098,6636.810059,1332.530029,9080.700195,15909.40039,2562.060059,591.5700073,13138.23047
9/02/2001,1956.969971,3261.300049,4397.330078,5712.359863,6164.299805,6497.069824,1314.76001,8957.599609,15873.28027,2470.969971,595.4699707,13422.83008
12/02/2001,1961.220947,3277.100098,4406.299805,5759.47998,6241.399902,6564.910156,1330.310059,8999.900391,15693.11035,2489.659912,599.2000122,
13/02/2001,1963.527954,3286.699951,4363.049805,5739.029785,6228.5,6557.930176,1318.800049,8942.099609,15842.71973,2427.719971,598.7800293,13274.7002
14/02/2001,1963.199951,3294.800049,4363.109863,5644.22998,6176.200195,6479.870117,1315.920044,8911.5,15860.41992,2491.399902,603.8300171,13284.05957
15/02/2001,1946.479004,3272.199951,4437.990234,5704.529785,6197.899902,6591.669922,1326.609985,8967.299805,15756.37012,2552.909912,603.6300049,13327.38965
16/02/2001,1941.963989,3267.100098,4330.319824,5595.129883,6088.299805,6439.259766,1301.530029,8393.200195,15630.30957,2425.379883,604.9199829,13175.49023
19/02/2001,1967.550049,3240,4350.649902,5584.75,6094,6472.209961,,8459.700195,15490.95996,,596.6699829,13119.58984
20/02/2001,1953.218018,3250.800049,4359.220215,5548.740234,5980.100098,6451.569824,1278.939941,8236.700195,15527.36035,2318.350098,608.7399902,13248.36035
21/02/2001,1909.32605,3261.100098,4302.22998,5474.370117,5972.399902,6347.990234,1255.27002,8060.799805,15351.50977,2268.939941,594.5300293,13100.08008
22/02/2001,1907.26001,3240.300049,4262.549805,5452.47998,6003.100098,6277.990234,1252.819946,8133.299805,15098.63965,2244.959961,583.4099731,13073.36035
23/02/2001,1936.345947,3241.399902,4122.160156,5322.839844,5943.700195,6075.339844,1245.859985,8028.799805,15280.55957,2262.51001,583.5200195,13246
26/02/2001,1954.692993,3249.300049,4112.689941,5415.100098,5916.799805,6189.069824,1267.650024,8140.799805,15230.21973,2308.5,585.3200073,13201.13965
27/02/2001,1962.041992,3250.699951,4069.679932,5437.759766,5941.200195,6220.47998,1257.939941,8065.700195,14834.73047,2207.820068,577.5700073,13059.86035
28/02/2001,1959.180054,3274.100098,4247.040039,5367.47998,5917.899902,6208.240234,1239.939941,8078.700195,14787.87012,2151.830078,578.0999756,12883.54004
1/03/2001,1965.120972,3294.899902,4271.649902,5341.339844,5908.600098,6123.379883,1241.22998,8103.799805,14360.55957,2183.370117,,12681.66016
2/03/2001,1985.110962,3280.199951,4095.159912,5291.919922,5858.600098,6159.02002,1234.180054,8006.899902,13966.42969,2117.629883,559.4400024,12261.7998
5/03/2001,1984.199951,3288.399902,3998.120117,5368.830078,5931.299805,6216.379883,1241.410034,8099.299805,14135.25977,2142.919922,565.3800049,12322.16016
6/03/2001,1990.060059,3280.300049,,5457.279785,6012,6284.060059,1253.800049,8205.599609,14321.0498,2204.429932,568.1500244,12687.74023
7/03/2001,1991.177002,3306.199951,4046.889893,5483.680176,6001.799805,6305.640137,1261.890015,8301.799805,14177.36035,2223.919922,568.6400146,12723.88965
8/03/2001,2000.900024,3289.399902,4056.939941,5438.660156,6003.200195,6267.060059,1264.73999,8227.599609,14208.9502,2168.72998,579.2800293,12650.55957
9/03/2001,2011.660034,3276.899902,3881.959961,5368.890137,5917.299805,6204.419922,1233.420044,8135.5,14194.34961,2052.780029,565.7600098,12627.90039
12/03/2001,2012.552002,3265.800049,3767.889893,5242.399902,5826.5,6046.560059,1180.160034,7930.299805,13776.71973,1923.380005,545.0499878,12171.37012
13/03/2001,1998.698975,3211.399902,3540.649902,5186.870117,5720.700195,5962.930176,1197.660034,7959.5,13493.03027,2014.780029,527.9699707,11819.7002
14/03/2001,2018.615967,3211,3725.030029,5115.5,5626,5794.120117,1166.709961,7806.899902,13330.83984,1972.089966,543.2800293,11843.58984
15/03/2001,2022.600952,3188.399902,3819.860107,5177.660156,5729.200195,5889.950195,1173.560059,7823.100098,13504.16992,1940.709961,541.8300171,12152.83008
16/03/2001,2020.235962,3197.100098,3745.73999,5104.77002,5562.799805,5734.490234,1150.530029,7752.200195,13522.04004,1890.910034,538.6699829,12232.98047
19/03/2001,2036.616943,3161.5,3722.48999,5048.600098,5551.600098,5657.290039,1170.810059,7911.100098,13457.69043,1951.180054,534.3300171,12190.96973
20/03/2001,2045.792969,3175.100098,3672.399902,5138.399902,5646.799805,5782.160156,1142.619995,7756.5,13223.86035,1857.439941,531.5900269,
21/03/2001,2066.389893,3170.399902,3791.070068,5023.759766,5540.700195,5622.089844,1122.140015,7665.5,13154.44043,1830.22998,532.5900269,13103.94043
22/03/2001,2087.531982,3135.800049,3713.969971,4824.819824,5314.799805,5388.02002,1117.579956,7665.700195,12621.84961,1897.699951,527.0499878,12853.96973
23/03/2001,2053.539063,3094.300049,3635.280029,4951.129883,5402.299805,5544.669922,1139.829956,7639.799805,12583.36035,1928.680054,537.9699707,13214.54004
26/03/2001,2089.881104,3112.399902,3636.320068,5124.799805,5576.600098,5726.970215,1152.689941,7686.600098,12950.49023,1918.48999,545.9799805,13862.30957
27/03/2001,2107.258057,3118.100098,3694.820068,5235.600098,5728.100098,5938.209961,1182.170044,7751.299805,12707.90039,1972.22998,532.9000244,13638.33008
28/03/2001,2106.874023,3127.399902,3788.209961,5150.430176,5614,5817.52002,1153.290039,7506.5,12851.41016,1854.130005,528.789978,13765.50977
29/03/2001,2101.657959,3125.300049,3751.560059,5157.919922,5588.399902,5879.299805,1147.949951,7444.799805,12677.88965,1820.569946,523.7999878,13072.36035
30/03/2001,2112.774902,3096.899902,3604.379883,5180.450195,5633.700195,5829.950195,1160.329956,7608,12760.63965,1840.26001,523.2199707,12999.7002
2/04/2001,2125.083984,3141.100098,3566.26001,5210.47998,5618.5,5760.759766,1145.869995,7642.700195,12727.2998,1782.969971,515.2000122,12937.86035
3/04/2001,2123.052002,3138.899902,3605.01001,5004,5463.100098,5553.459961,1106.459961,7444.399902,12584.21973,1673,503.2600098,13124.46973
4/04/2001,2090.718994,3138.899902,3565.649902,5071.819824,5535.700195,5597.660156,1103.25,7415.5,12063.70996,1638.800049,493.6900024,13242.78027
5/04/2001,2112.600098,3164.100098,,5158.560059,5621.799805,5773.339844,1151.439941,7572.299805,,1785,,13381.37988
6/04/2001,2108.605957,3175.5,3576,5139.709961,5601.5,5698.879883,1128.430054,7474.799805,12386.61035,1720.359985,506.2200012,13383.75977
9/04/2001,2117.366943,3158.5,3544.080078,5183.220215,5663.299805,5781.009766,1137.589966,7538.100098,12202.09961,1745.709961,497.4599915,12841.75977
10/04/2001,2128.479004,3169.600098,3458.389893,5331.22998,5803,5913.839844,1168.380005,7745.799805,12213.66992,1852.030029,491.2099915,12620.26953
11/04/2001,2131.396973,3198.5,3325.459961,5361.529785,5788.100098,5951.160156,1165.890015,7712.700195,12706.42969,1898.949951,507.5299988,13174.92969
12/04/2001,2134.798096,3216.100098,3183.77002,5372.709961,5766.600098,6002.299805,1183.5,7835.200195,12989.46973,1961.430054,514.210022,13352.44043
13/04/2001,2145.399902,,,,,,,,,,516.0999756,13385.71973
16/04/2001,2168.059082,,3251.620117,,,,1179.680054,7790.5,,1909.569946,508.3500061,13254.88965
17/04/2001,2176.678955,3199.800049,3312.290039,5340.97998,5761.100098,5935.580078,1191.810059,7819.100098,12606.4502,1923.219971,513.9699707,13067.08984
18/04/2001,2172.563965,3219.5,3438.75,5505.080078,5890.200195,6164.879883,1238.160034,8131.200195,12972.7998,2079.439941,540,13641.79004
19/04/2001,2172.870117,3263.600098,3574.080078,5480.049805,5871.600098,6181.910156,1253.689941,8147.700195,13548.9502,2182.139893,563.3099976,13868.28027
20/04/2001,2152.334961,3243.699951,3583.040039,5449.339844,5879.799805,6127.970215,1242.97998,8099.399902,13448.12988,2163.409912,556.289978,13765.66992
23/04/2001,2150.426025,3241.5,3587.01001,5396.850098,5871.299805,6051.47998,1224.359985,7929.799805,13311.5,2059.320068,560.9400024,13715.59961
24/04/2001,2166.174072,3241.5,3589.98999,5424.430176,5840.299805,6124.569824,1209.469971,7891.700195,13274.61035,2016.609985,555.6400146,13743.17969
25/04/2001,2119.179932,,3600.830078,5407.839844,5827.5,6115.189941,1228.75,7945.299805,13249.5498,2059.800049,566.3400269,13827.5
26/04/2001,2105.055908,3253.899902,3557.189941,5481.72998,5868.299805,6123.660156,1234.52002,7960.299805,13293.11035,2034.880005,561.6199951,13973.03027
27/04/2001,2115.108887,3237.300049,3422.76001,5575.970215,5951.399902,6175.240234,1253.050049,7967.299805,13386.04004,2075.679932,556.6300049,13934.32031
30/04/2001,2119.184082,3270.300049,3519.159912,5640.029785,5967,6264.509766,1249.459961,7946.600098,,2116.23999,577.3599854,
1/05/2001,2119.179932,3268.600098,,,5928,,1266.439941,7946.299805,,2168.23999,,14425.45996
2/05/2001,2119.179932,3271.5,3538.419922,5572.910156,5904.200195,6213.839844,1267.430054,8018.399902,13814.24023,2220.600098,583.7000122,14421.63965
3/05/2001,2119.179932,3288.800049,3494.47998,5457.069824,5765.799805,6089.169922,1248.579956,7955.5,13718.13965,2146.199951,584.4000244,
4/05/2001,2119.179932,3279.899902,3514.590088,5455.549805,5870.299805,6138.279785,1266.609985,7981.700195,13390.99023,2191.530029,585.5999756,
7/05/2001,2119.179932,3293.899902,3544.810059,5498.52002,,6122.620117,1263.51001,8022.600098,13600.78027,2173.570068,596.5,14529.41016
8/05/2001,2137.993896,3279.899902,3580.370117,5516.930176,5886.399902,6108.720215,1261.199951,8064.200195,13540.80957,2198.77002,590.9099731,14289.0498
9/05/2001,2132.889893,3286.899902,3586.580078,5492.080078,5893.700195,6063.939941,1255.540039,8070.600098,13585.13965,2156.629883,578.8400269,14084.84961
10/05/2001,2147.282959,3325.100098,3568.27002,5606.459961,5964,6165.180176,1255.180054,8121.5,13604.7998,2128.860107,581.3800049,14017.79004
11/05/2001,2155.405029,3326.300049,3559.77002,5567.25,5896.799805,6141.02002,1245.670044,8023.700195,13636.61035,2107.429932,583.0599976,14043.91992
14/05/2001,2178.466064,3319.199951,3568.929932,5487.720215,5690.5,6064.680176,1248.920044,8010,13259.16992,2081.919922,584.0800171,13873.01953
15/05/2001,2191.063965,3326.600098,3576.959961,5544.129883,5842.899902,6070.379883,1249.439941,8041.700195,13250.08984,2085.580078,581.2999878,14054.03027
16/05/2001,2199.504883,3316.800049,3592.060059,5522.689941,5884,6148.439941,1284.98999,8146,13335.9502,2166.439941,572.4000244,13694.26953
17/05/2001,2194.646973,3344.800049,3669.76001,5592.649902,5904.600098,6173.810059,1288.48999,8229,13637.87012,2193.679932,596.3900146,13910.66992
18/05/2001,2203.37207,3339.899902,3655.030029,5638.240234,5915,6186.870117,1291.959961,8270.599609,13459.17969,2198.879883,600.539978,13877.76953
21/05/2001,2213.594971,3369.199951,3640.100098,5652.040039,5941.600098,6249.870117,1312.829956,8270.599609,13721.26953,2305.590088,618.960022,14176.83008
22/05/2001,2210.336914,3370.699951,3640.600098,5693.470215,5976.600098,6270.589844,1309.380005,8395.299805,13877.9502,2313.850098,617.9899902,14091.19043
23/05/2001,2197.594971,3362,3674.540039,5630.740234,5897.5,6215.25,1289.050049,8348.599609,13839.09961,2243.47998,622.5999756,14067.7002
24/05/2001,2198.297119,3350.5,3683.199951,5656.470215,5915.899902,6278.899902,1293.170044,8346.799805,13810.59961,2282.02002,622.2800293,13895.79004
25/05/2001,2193.575928,3361.699951,3659.810059,5581.939941,5889.799805,6223.569824,1277.890015,8292.799805,13753.99023,2251.030029,624.1099854,13765.91992
28/05/2001,2179.698975,3356.800049,3720.149902,5606.319824,,6216.830078,,8291.099609,13739.07031,,618.4699707,13737.76953
29/05/2001,2180.275879,3348.399902,3742.070068,5542.27002,5863.899902,6120.330078,1267.930054,8252,13629.61035,2175.540039,632.0499878,13773.88965
30/05/2001,2211.200928,3339.899902,3662.040039,5444.27002,5796.899902,6041.220215,1248.079956,8101.399902,13420.12988,2084.5,628.4199829,13493.34961
31/05/2001,2214.25708,3317.199951,3631.909912,5454.189941,5796.200195,6123.259766,1255.819946,8161.899902,13174.41016,2110.48999,612.1599731,13262.13965
1/06/2001,2219.591064,3327.300049,3557.639893,5432.709961,5809.600098,6125.169922,1260.670044,8250.900391,13141.37988,2149.439941,607.0700073,13261.83984
4/06/2001,2226.779053,3359.300049,3498.379883,,5856.5,6177.740234,1267.109985,8301.200195,13207.49023,2155.929932,610.9099731,13312.34961
5/06/2001,2234.987061,3354.5,3460.040039,5516.27002,5922.600098,6242.129883,1283.569946,8258.799805,13451.87012,2233.659912,597.6599731,13182
6/06/2001,2238.500977,3355.199951,3457.310059,5496.490234,5901.5,6192.439941,1270.030029,8194.400391,13576.00977,2217.72998,597.6599731,13174.83984
7/06/2001,2229.812012,3367.199951,3457.23999,5453.390137,5948.299805,6184.25,1276.959961,8191.5,13703.42969,2264,601.1400146,13277.50977
8/06/2001,2223.068115,3365.399902,3495.840088,5439.930176,5950.600098,6187.209961,1264.959961,8128.399902,13808.88965,2215.100098,621.7800293,13430.21973
11/06/2001,2214.623047,,3509.320068,5418.470215,5860.5,6162.740234,1254.390015,8091.799805,13675.49023,2170.780029,608.2299805,13226.48047
12/06/2001,2222.958984,3335.100098,3498.389893,5311.939941,5804,6059.149902,1255.849976,8094.799805,13526.67969,2169.949951,607.1500244,12840.09961
13/06/2001,2242.423096,3324.5,3501.610107,5353.629883,5820.200195,6111.939941,1241.599976,8012.700195,13523.30957,2121.659912,614.0499878,12823.4502
14/06/2001,2202.397949,3346.199951,3453.77002,5297.069824,5752.600098,6031.27002,1219.869995,7920.100098,13248.88965,2044.069946,613.75,12846.66016
15/06/2001,2210.969971,3351.199951,3372.939941,5243.839844,5723,5915.180176,1214.359985,7816.100098,13102.5,2028.430054,618.960022,12790.37988
18/06/2001,2167.646973,3322.5,3353.110107,5160.279785,5671.600098,5869.040039,1208.430054,7707.100098,12948.78027,1988.630005,608.7800293,12697.79004
19/06/2001,2170.454102,3322.699951,3410.949951,5199.410156,5680.399902,5922.529785,1212.579956,7702.899902,13133.66016,1992.660034,608.9099731,12574.25977
20/06/2001,2163.123047,3348.399902,3406.050049,5170.490234,5699.600098,5876.040039,1223.140015,7675.700195,12918.70996,2031.23999,595.7199707,12674.63965
21/06/2001,2189.14502,3347.199951,3405.639893,5134.970215,5641.399902,5926.379883,1237.040039,7706.899902,13187.4502,2058.76001,595.5300293,12962.42969
22/06/2001,2206.066895,3364.699951,3381.76001,5183.669922,5665.700195,5941.77002,1225.349976,7739.700195,13174.01953,2034.839966,599.0800171,13044.61035
25/06/2001,2230.197021,3355.600098,3318.669922,5213.459961,5661.899902,5902.319824,1218.599976,7697.700195,,2050.870117,598.0200195,12896.46973
26/06/2001,2233.591064,3370,3407.320068,5090.72998,5555.700195,5847.790039,1216.76001,7612,12961.96973,2064.620117,588.710022,12978.82031
27/06/2001,2229.827881,3347.5,3411.639893,5057.720215,5607.899902,5833.100098,1211.069946,7530.600098,13004.20996,2074.73999,584.7600098,12828.98047
28/06/2001,2219.25,3358.199951,3404.860107,5133.560059,5638.399902,5971.77002,1226.199951,7600.100098,12827.82031,2125.459961,583.2700195,12679.87988
29/06/2001,2218.029053,3425.199951,3456.780029,5225.330078,5642.5,6058.379883,1224.380005,7736.399902,13042.53027,2160.540039,595.1300049,12969.0498
2/07/2001,2205.985107,3377.699951,3426.030029,5296.509766,5716.700195,6109.5,1236.719971,7736.399902,,2148.719971,596.7399902,12751.17969
3/07/2001,2211.830078,3390.100098,3312.290039,5205.779785,5639.899902,6056.839844,1234.449951,7748.299805,13184.75,2140.800049,594.3099976,12817.41016
4/07/2001,2202.058105,3372.199951,3311.879883,5175.129883,5600.5,6015.720215,,7730.600098,13207.53027,,597.25,12629.01953
5/07/2001,2181.663086,3325.300049,3317.629883,5123.830078,5549.600098,5999.189941,1219.23999,7683,12999.48047,2080.110107,593.6099854,12607.2998
6/07/2001,2170.520996,3302.199951,3305.780029,4999.359863,5479.200195,5862.100098,1190.589966,7594.100098,,2004.160034,578.539978,12306.08008
9/07/2001,2169.655029,3289.800049,3290.810059,5027.370117,5468.899902,5869.859863,1198.780029,7640.700195,12690.67969,2026.709961,560,12239.67969
10/07/2001,2189.784912,3304.199951,3328.27002,4973.399902,5467.899902,5816.319824,1181.52002,7558.700195,12713.90039,1962.790039,558.5999756,12300.41016
11/07/2001,2168.73999,3323.899902,3376.209961,4914.680176,5391.899902,5801.799805,1180.180054,7570.799805,12527.90039,1972.040039,553.6500244,12005.11035
12/07/2001,2165.490967,3337.800049,3452.75,4961.430176,5481.600098,5889.879883,1208.140015,7670.799805,12660.2002,2075.73999,559.9500122,12407.9502
13/07/2001,2161.340088,3342.100098,3453.98999,5025.240234,5537,5928.009766,1215.680054,7765.600098,12612.79004,2084.790039,548.4899902,12355.15039
16/07/2001,2146.236084,3365.300049,3434.830078,5022.759766,5517.100098,5853.759766,1202.449951,7643.700195,12624.53027,2029.119995,548.9299927,12343.37012
17/07/2001,2140.980957,3347.5,3431.929932,4978.540039,5427.799805,5846.660156,1214.439941,7694.100098,12495.25,2067.320068,,12128.57031
18/07/2001,2146.541016,3339.600098,3383.409912,4867.5,5404.600098,5728.370117,1207.709961,7620.5,12427.19043,2016.170044,540.5300293,11892.58008
19/07/2001,2150.264893,3339,3370.929932,4930.390137,5437.399902,5829.689941,1215.02002,7642.399902,12279.82031,2046.589966,545.7399902,11908.38965
20/07/2001,2179.624023,3328.100098,3340.75,4880.700195,5387.100098,5764.060059,1210.849976,7648,12301.67969,2029.369995,537.710022,
23/07/2001,2169.00708,3317.300049,3330.97998,4911.919922,5405.299805,5791.72998,1191.030029,7627.200195,12236.4502,1988.560059,524.210022,11609.62988
24/07/2001,2136.454102,3298,3335.080078,4855.600098,5320.200195,5663.259766,1171.650024,7586.5,12214.09961,1959.23999,526.6199951,11883.25
25/07/2001,2112.256104,3265.100098,3301.969971,4773.169922,5275.700195,5582.759766,1190.48999,7623.799805,,1984.319946,526.0800171,11891.61035
26/07/2001,2094.009033,3231.899902,3259.030029,4842.120117,5286.100098,5675.759766,1202.930054,7602.600098,12039.82031,2022.959961,529.2199707,11858.55957
27/07/2001,2065.728027,3240.5,3251.530029,4967.149902,5403.100098,5754.859863,1205.819946,7682.200195,12182.16992,2029.069946,541.1300049,11798.08008
30/07/2001,1956.822998,3263.199951,3285.889893,5033.709961,5446.700195,5792.189941,1204.52002,7641.299805,12086.66016,2017.839966,533.5300293,11579.26953
31/07/2001,1920.317993,3270.800049,3329.280029,5085.509766,5529.100098,5861.189941,1211.22998,7689.700195,12316.69043,2027.130005,541.5499878,11860.76953
1/08/2001,1986.927979,3317,3284.169922,5111.580078,5546.899902,5835.22998,1215.930054,7741.399902,12478.74023,2068.379883,562.789978,11959.33008
2/08/2001,1957.022949,3346.100098,3298.780029,5088.700195,5584.5,5777.279785,1220.75,7756.200195,12466.37012,2087.379883,567.460022,12399.2002
3/08/2001,1958.692017,3348.399902,3325.379883,5031.290039,5547.600098,5735.879883,1214.349976,7744.200195,12269.08008,2066.330078,568.6900024,12241.96973
6/08/2001,1882.125977,3347.899902,3329.949951,5066.25,5526.399902,5746.040039,1200.47998,7744.200195,12148.80957,2034.26001,569.3699951,12243.90039
7/08/2001,1903.932007,3348.100098,3319.669922,5051.620117,5536.799805,5752.509766,1204.400024,7772.200195,12007.19043,2027.790039,567.5,12319.45996
8/08/2001,1895.168945,3344.100098,3302.320068,4986.22998,5476.5,5614.509766,1183.530029,7654.200195,11958.00977,1966.359985,565.9400024,12163.66992
9/08/2001,1924.589966,3358.199951,3319.610107,4888.299805,5402.899902,5512.279785,1183.430054,7695.299805,11716.76953,1963.319946,549.6699829,11754.55957
10/08/2001,1955.036011,3343.899902,3316.209961,4846.02002,5427.200195,5433.490234,1190.160034,7644.700195,11765.80957,1956.469971,555.3400269,11735.05957
13/08/2001,1955.099976,3327.199951,3287.620117,4920.350098,5431.100098,5453.77002,1191.290039,7632.700195,11694.29004,1982.25,562,11477.55957
14/08/2001,1939.541992,3315.5,3331.889893,4962.640137,5507.799805,5520.709961,1186.72998,7605.5,11991.00977,1964.530029,577.1500244,11917.9502
15/08/2001,1947.359009,3307.800049,,4933.970215,5461.600098,5455.439941,1178.02002,7532.700195,12141.62988,1918.890015,,11755.40039
16/08/2001,1919.64502,3273.5,3337.909912,4882.620117,5389.799805,5361.919922,1181.660034,7569.5,11832.44043,1930.319946,580.9500122,11515.01953
17/08/2001,1924.003052,3275.399902,3296.709961,4777.370117,5342.100098,5222.120117,1161.969971,7502.799805,11754.80957,1867.01001,580.9899902,11445.54004
20/08/2001,1934.489014,3237,3278.919922,4791.430176,5357.5,5207.830078,1171.410034,7525.200195,11458.7002,1881.349976,567.0900269,11257.94043
