Date,Small-Cap,Value,Growth,Momentum,Low Volatility,High Dividend Yield
12/09/2007,28.73613548,61.40608597,49.95724106,,,35.69164658
13/09/2007,28.73189163,61.99420929,50.13398361,,,35.89292908
14/09/2007,28.96479988,62.07506561,50.2097168,,,36.00027466
17/09/2007,28.63450432,61.7663002,49.88148499,,,35.83255005
18/09/2007,29.80325127,63.69972229,51.16912842,,,36.87242889
19/09/2007,30.11237717,64.22898865,51.38794708,,,37.08042145
20/09/2007,29.90911674,63.45713043,51.23646164,,,36.852314
21/09/2007,29.93029213,63.72914886,51.42162323,,,36.98649216
24/09/2007,29.67621994,63.44242096,51.5141983,,,36.67996979
25/09/2007,29.54917908,63.06076431,51.51502609,,,36.67996979
26/09/2007,29.70317459,63.45276642,51.75962067,,,36.93652725
27/09/2007,29.91525841,63.76340485,52.12229156,,,36.97028732
28/09/2007,29.58861351,63.57110214,52.06323624,,,36.8960228
1/10/2007,30.21221733,64.48827362,52.54399109,,,37.28759003
2/10/2007,30.46249771,64.36251831,52.49338531,,,37.28083801
3/10/2007,30.28857803,64.34774017,52.33313751,,,37.19307709
4/10/2007,30.37341309,64.40690613,52.307827,,,37.27410126
5/10/2007,30.88671303,65.1021347,53.05002213,,,37.53738785
8/10/2007,30.69581604,64.73235321,52.94037628,,,37.34161377
9/10/2007,30.90792084,65.22049713,53.26931381,,,37.57789612
10/10/2007,30.81458664,65.02820587,53.32834625,,,37.49688721
11/10/2007,30.53462601,64.85067749,53.08375931,,,37.40911484
12/10/2007,30.75519753,64.99123383,53.45486069,,,37.39561844
15/10/2007,30.36069298,64.62138367,53.00784683,,,37.12556076
16/10/2007,29.9958725,63.90394974,52.67049408,,,36.84875107
17/10/2007,30.04253006,63.93354034,52.95724487,,,36.67322922
18/10/2007,29.91525841,63.59329987,52.90664291,,,36.7069931
19/10/2007,28.93110847,61.92913055,51.59938812,,,35.89682388
22/10/2007,29.4571228,62.27675629,51.91144562,,,36.07910919
23/10/2007,29.69468498,62.54302216,52.40904236,,,36.14661026
24/10/2007,29.51226616,62.49123001,52.37531662,,,36.13986969
25/10/2007,29.39773941,62.30636597,52.61145401,,,36.29514694
26/10/2007,29.98314285,63.21608353,53.03317261,,,36.65971375
29/10/2007,29.96617889,63.43059158,53.14281082,,,36.86225891
30/10/2007,29.72013283,62.9424324,53.0753479,,,36.60571671
31/10/2007,30.09768105,63.64508438,53.56450653,,,36.78125381
1/11/2007,28.93110847,61.67026901,52.54399109,,,35.80229187
2/11/2007,28.97351837,61.52972794,52.86447906,,,35.64701843
5/11/2007,28.62142563,60.98980331,52.48494339,,,35.49848938
6/11/2007,29.10502243,61.79600525,53.21027756,,,35.79555511
7/11/2007,28.16752434,59.8064003,52.01264191,,,34.78960419
8/11/2007,28.15903854,60.18358612,51.48973465,,,35.02589798
9/11/2007,27.92996979,59.65107346,50.51981735,,,34.76934052
12/11/2007,27.65847206,59.1999321,49.83667374,,,34.58031464
13/11/2007,28.45174599,60.81971741,51.26202011,,,35.44449234
14/11/2007,28.35417557,60.61259079,51.10175705,,,35.29594803
15/11/2007,27.95542526,59.56232452,50.52824783,,,34.911129
16/11/2007,27.79846191,59.5919075,50.74753952,,,34.87062454
19/11/2007,27.255476,58.46767044,50.03064346,,,34.28326035
20/11/2007,27.255476,58.60819626,50.33427811,,,34.44529343
21/11/2007,26.85247612,57.70584869,49.50775146,,,33.86467743
23/11/2007,27.44636536,58.6747818,50.30897141,,,34.35077286
26/11/2007,26.58946991,57.17334366,49.54990387,,,33.64187622
27/11/2007,26.93732071,57.78721237,49.828228,,,34.12121964
28/11/2007,27.94693756,59.58452225,51.36321259,,,34.94488144
29/11/2007,27.84512711,59.45875549,51.61624146,,,35.08666611
30/11/2007,27.95542526,60.57561874,51.72588348,,,35.52550507
3/12/2007,27.57363701,60.10964966,51.49816895,,,35.30944443
4/12/2007,27.52273178,59.62888336,51.16923523,,,35.07992172
5/12/2007,27.87057877,60.61259079,51.99576569,,,35.54575729
6/12/2007,28.55779266,61.53714752,52.58616638,,,35.98459625
7/12/2007,28.52386665,61.37441254,52.62833023,,,36.05211258
10/12/2007,28.87171173,62.04008102,53.04159546,,,36.24789429
11/12/2007,27.81968117,60.36112976,51.79336929,,,35.49848938
12/12/2007,27.98086739,60.78271866,52.14758301,,,35.58625412
13/12/2007,27.69665718,60.74572754,52.14758301,,,35.62677383
14/12/2007,27.36576843,59.6658783,51.57407761,,,35.18214035
17/12/2007,26.88640785,58.85228729,50.73910141,,,34.71913147
18/12/2007,27.25123405,59.21468735,51.11863327,,,35.0187149
19/12/2007,27.37849617,59.1925087,50.91620255,,,34.81444931
20/12/2007,27.76452446,59.56972885,51.46442032,,,34.88935089
21/12/2007,28.34569931,60.39071274,52.06323624,,,35.34555435
24/12/2007,28.56628036,60.90845108,52.67049408,,,35.52258301
26/12/2007,28.57052994,60.95284653,52.5945816,,,35.57705688
27/12/2007,27.90730476,60.11203766,51.86001205,,,35.12085342
28/12/2007,27.85199928,60.11950302,51.90227509,,,35.03914642
31/12/2007,27.66056252,59.71027374,51.37817383,,,34.79402542
2/01/2008,27.3925457,59.02573395,50.82027054,,,34.35824585
3/01/2008,27.04370499,58.95133209,50.79491425,,,34.40591049
4/01/2008,26.21840477,57.57481003,49.2310791,,,33.80671692
7/01/2008,26.35453033,57.93942642,49.38323975,,,34.05184937
8/01/2008,25.6270752,56.68940735,48.62244415,,,33.47987366
9/01/2008,25.92061424,57.35904694,49.2479744,,,33.82714462
10/01/2008,26.08652306,57.90221786,49.45087814,,,34.317379
11/01/2008,25.55900574,57.29206467,48.78305435,,,33.77269363
14/01/2008,25.80999947,57.65667343,49.39169312,,,33.92927933
15/01/2008,25.31225777,56.36203384,48.3604126,,,33.17349243
16/01/2008,25.37607765,56.22808075,47.60806656,,,33.4186058
17/01/2008,24.78900719,54.45723724,46.53453064,,,32.15213013
18/01/2008,24.61458397,53.86200714,46.38237381,,,31.81848907
22/01/2008,24.54225349,53.76528168,45.53707504,,,31.65507317
23/01/2008,25.41860962,55.21619034,46.23866653,,,32.65600586
24/01/2008,25.38458252,55.5658989,47.11780167,,,32.78538132
25/01/2008,25.23995018,54.74742508,46.18795395,,,32.24745941
28/01/2008,25.7121582,56.08670044,46.91492462,,,32.91473389
29/01/2008,25.92486,56.6001091,47.03325653,,,33.22795105
30/01/2008,25.58452797,56.2503891,46.73740387,,,32.83984375
31/01/2008,26.16735268,57.29953003,47.32069016,,,33.6569252
1/02/2008,26.89906883,58.19240189,48.0307312,,,34.18801498
4/02/2008,26.62679672,57.67898178,47.62498856,,,33.77269363
5/02/2008,25.96314621,55.72957993,46.32320786,,,32.75130844
6/02/2008,25.61006165,55.32035065,45.92591476,,,32.52662659
7/02/2008,25.95464706,55.84862518,46.16259766,,,32.88069916
8/02/2008,25.86104965,55.33525085,46.28939056,,,32.47215652
11/02/2008,25.92912102,55.35009384,46.7796669,,,32.61513519
12/02/2008,26.21414185,55.99742889,46.94027328,,,32.83984375
13/02/2008,26.63956261,56.51081085,47.65034485,,,33.24837494
14/02/2008,26.06950951,55.87839127,47.01636124,,,32.77175903
15/02/2008,26.03972816,56.01976013,46.96564865,,,32.86027527
19/02/2008,25.97166634,56.13137817,46.90646362,,,32.75813293
20/02/2008,26.3162384,56.43642044,47.13468933,,,32.86708069
21/02/2008,26.17160225,55.60308456,46.83040237,,,32.47896576
22/02/2008,25.87806511,56.23554611,47.07554245,,,32.78538132
25/02/2008,26.40558243,57.01678085,47.70106888,,,33.18710709
26/02/2008,26.69486809,57.37393188,48.17444992,,,33.36413574
27/02/2008,26.70337486,57.21024704,47.96311188,,,33.26199341
28/02/2008,26.24392509,56.52571869,47.70106888,,,32.90792465
29/02/2008,25.54623985,55.07479477,46.53453064,,,32.04319
3/03/2008,25.51221848,55.0450325,46.6190834,,,32.04999924
4/03/2008,25.35906029,54.85159302,46.42463684,,,31.96146965
5/03/2008,25.55900574,55.00786209,46.7796669,,,32.06361389
6/03/2008,24.84005165,53.60158539,45.87519073,,,31.32143974
7/03/2008,24.67414856,53.19235229,45.42716217,,,31.11717415
10/03/2008,24.1976738,52.41852188,44.81009674,,,30.7494812
11/03/2008,25.09529686,54.58374023,46.06962585,,,31.78443527
12/03/2008,24.85280991,54.00338745,45.7906456,,,31.6823101
13/03/2008,25.44413757,54.40517426,45.98509216,,,31.75040627
14/03/2008,24.81878281,53.04354477,45.25810623,,,31.19885826
17/03/2008,24.35508347,52.58966827,44.71711349,,,31.10354424
18/03/2008,25.47392464,54.94832611,46.28095627,,,32.07723999
19/03/2008,24.80602264,53.75783157,45.34265137,,,31.77763367
20/03/2008,25.38458252,55.3129158,45.96817017,,,32.75813293
24/03/2008,26.17160225,55.81472778,46.92688751,,,33.03731155
25/03/2008,26.30960846,55.96452332,47.18966293,,,33.08602905
26/03/2008,26.13923264,55.41026688,46.85905075,,,32.61943054
27/03/2008,25.74738121,54.72870636,46.5284729,,,32.61943054
28/03/2008,25.42793274,54.44407654,46.12159729,,,32.13227463
31/03/2008,25.52589798,55.01332474,46.14703369,,,32.36557007
1/04/2008,26.49275208,56.77345276,47.67284012,,,33.51144028
2/04/2008,26.59924316,56.72100067,47.60500717,,,33.36047745
3/04/2008,26.55238724,56.90076828,47.69824982,,,33.36047745
4/04/2008,26.61201859,56.65358353,47.89322281,,,33.29186249
7/04/2008,26.47571945,56.99062729,47.84235382,,,33.34675217
8/04/2008,26.44164276,56.75094604,47.81694031,,,33.21639633
9/04/2008,26.03701591,56.21169281,47.52872086,,,32.86644745
10/04/2008,26.22441864,56.10682678,47.92713165,,,32.90076447
11/04/2008,25.63237953,55.0882225,46.83362961,,,32.28321838
14/04/2008,25.4960804,54.87847519,46.80821228,,,31.95387077
15/04/2008,25.63237953,55.14063644,46.90145493,,,32.15972519
16/04/2008,26.40756989,56.36898422,48.10513687,,,32.742939
17/04/2008,26.30109215,56.51127625,47.884758,,,32.8184166
18/04/2008,26.67164993,57.4550209,48.88499069,,,33.16149902
21/04/2008,26.58220291,56.97566605,48.93584824,,,32.98995972
22/04/2008,26.14775085,56.70602798,48.48658371,,,32.73608017
23/04/2008,26.20738029,56.69853973,48.62220764,,,32.72235489
24/04/2008,26.56090546,57.20035934,48.89346695,,,33.10660553
25/04/2008,26.84202003,57.76210022,49.16473389,,,33.33303833
28/04/2008,27.01239395,57.67971802,49.1731987,,,33.40850449
29/04/2008,26.76961327,57.44003296,48.84262085,,,33.20951462
30/04/2008,26.65460587,57.30522919,48.70698547,,,33.07914352
1/05/2008,27.04646301,58.24893188,49.47835922,,,33.76529694
2/05/2008,27.04220772,58.46615219,49.65636826,,,33.92998886
5/05/2008,26.91016197,58.18900681,49.52074814,,,33.68296432
6/05/2008,26.98257446,58.70584106,49.8682785,,,33.84764481
7/05/2008,26.62904358,57.53738785,49.13930511,,,33.25756454
8/05/2008,26.68016624,57.69469452,49.44446564,,,33.17520905
9/05/2008,26.71850014,57.2827301,49.2579689,,,32.99681091
12/05/2008,26.9910984,57.85197449,49.66484451,,,33.37420273
13/05/2008,27.31479454,57.76959229,49.8682785,,,33.27814865
14/05/2008,27.31479454,58.06167984,50.03782272,,,33.49770355
15/05/2008,27.63850212,58.62341309,50.60577011,,,33.72415543
16/05/2008,27.65554428,58.69834518,50.78377151,,,33.6761055
19/05/2008,27.48090935,58.83314896,50.70748901,,,33.75844574
20/05/2008,27.4127655,58.28640747,50.35147095,,,33.34675217
21/05/2008,27.05497932,57.39509583,49.44446564,,,32.85958099
22/05/2008,27.25517273,57.38011551,49.62247086,,,32.99681091
23/05/2008,26.9910984,56.563694,49.18167877,,,32.59199142
27/05/2008,27.3403511,56.79590988,49.61397934,,,32.73608017
28/05/2008,27.48090935,56.92323685,49.95307159,,,32.74980927
29/05/2008,27.62146378,57.23031998,50.1480217,,,33.1272049
30/05/2008,27.7620182,57.16292191,50.30907059,,,33.03799057
2/06/2008,27.58739662,56.64609146,49.92762375,,,32.72923279
3/06/2008,27.51925278,56.21918106,49.791996,,,32.54396057
4/06/2008,27.62998772,56.0319252,49.94457626,,,32.39988327
5/06/2008,28.34554482,57.18538666,50.90244293,,,32.91447449
6/06/2008,27.39998627,55.36532593,49.52922058,,,31.88525009
9/06/2008,27.37869263,55.38031006,49.43597412,,,31.79606438
10/06/2008,27.25942802,55.25296021,49.31729889,,,31.83036995
11/06/2008,26.70571899,54.48153305,48.5374527,,,31.30204201
12/06/2008,26.74405479,54.44407654,48.66461182,,,31.34321213
13/06/2008,27.27646828,55.11817551,49.45293808,,,31.54218292
16/06/2008,27.55332375,55.13314438,49.5716095,,,31.70686913
17/06/2008,27.40849686,54.81856155,49.27492142,,,31.4186821
18/06/2008,27.25942802,54.2793045,48.91889191,,,31.07562065
19/06/2008,27.47239494,54.25683212,49.28340149,,,31.18538857
20/06/2008,27.00812721,53.27564621,48.33402252,,,30.65019226
23/06/2008,26.79516411,53.19325256,48.4018364,,,30.53355598
24/06/2008,26.37073898,53.16329193,48.07123947,,,30.56191826
25/06/2008,26.71233177,53.41795349,48.34249115,,,30.95633125
26/06/2008,26.11881828,51.91249847,46.99469376,,,29.83540916
27/06/2008,25.90531921,51.60539246,46.83362961,,,29.60708046
30/06/2008,25.69182396,51.71774673,46.82517242,,,29.62783241
1/07/2008,25.7003727,51.87504578,47.01165009,,,29.75237083
2/07/2008,25.02572823,51.03453064,45.91001129,,,29.33030319
3/07/2008,24.76953125,51.01944351,45.79950714,,,29.35798645
7/07/2008,24.59873962,50.24983978,45.59550476,,,29.11581039
8/07/2008,25.3929348,51.48722839,46.20751572,,,29.80772781
9/07/2008,24.67132759,50.18193054,45.57850647,,,29.30955124
10/07/2008,24.93179131,50.40829086,45.8420105,,,29.3441391
11/07/2008,24.92751312,49.66888046,45.58700562,,,29.10889244
14/07/2008,24.68840599,49.00491333,45.30649185,,,28.63147545
15/07/2008,24.4535656,48.21268082,45.04298401,,,28.29936028
16/07/2008,25.33316612,49.69151306,45.85900497,,,29.26111984
17/07/2008,25.71744537,50.68746185,46.19903183,,,29.7316246
18/07/2008,25.63632584,51.07225037,45.76551437,,,29.925354
21/07/2008,25.77295876,51.0118866,45.88451767,,,29.79390526
22/07/2008,26.40489388,52.14363098,46.18203354,,,30.43737602
23/07/2008,26.5799675,52.50579453,46.13953018,,,30.69337845
24/07/2008,25.91386414,50.9666214,45.31499863,,,29.97378922
25/07/2008,26.09746552,50.8685379,45.67200851,,,29.8146534
28/07/2008,25.67901993,49.89524078,45.16197968,,,29.28879356
29/07/2008,26.32803726,51.20805359,45.79101563,,,30.10526848
30/07/2008,26.40062904,52.15118408,46.54753113,,,30.56191826
31/07/2008,26.17858887,51.54003143,45.88451767,,,30.20212555
1/08/2008,26.33658028,51.41933441,45.54450607,,,30.16752625
4/08/2008,26.00353813,50.92889404,44.940979,,,30.05682373
5/08/2008,26.65254784,52.43035507,46.09702682,,,30.84560394
6/08/2008,26.78064537,52.52842712,46.53904724,,,30.94248009
7/08/2008,26.48602486,51.38914871,45.92701721,,,30.2782402
8/08/2008,27.19909096,52.67934036,46.71754837,,,31.05319595
11/08/2008,27.87800407,53.29803467,46.90454483,,,31.39221954
12/08/2008,27.66023827,52.39262772,46.72603989,,,30.94939041
13/08/2008,27.71148109,52.0304718,46.845047,,,30.6864624
14/08/2008,27.8950882,52.4228096,47.04055023,,,30.83177185
15/08/2008,27.95485687,52.76233673,47.07455063,,,31.06010246
18/08/2008,27.45956039,51.96255493,46.60704041,,,30.58959579
19/08/2008,27.01122093,51.20051193,46.17352295,,,30.18136024
20/08/2008,27.06673241,51.5928421,46.45403671,,,30.2782402
21/08/2008,26.85323715,51.64567184,46.57303619,,,30.32666206
22/08/2008,27.31864738,52.27191162,47.02355194,,,30.76257515
25/08/2008,26.82334137,51.23069382,46.26703262,,,30.18136024
26/08/2008,26.87031937,51.48722839,46.28401184,,,30.18828583
27/08/2008,27.15213394,51.93238068,46.70054245,,,30.44429398
28/08/2008,27.57911301,52.87552261,47.13405609,,,31.02550316
29/08/2008,27.30156517,52.40016174,46.47952652,,,30.72799301
2/09/2008,27.4382019,52.41529083,45.87601089,,,30.88712311
3/09/2008,27.51079559,52.68689728,45.45100784,,,30.99090576
4/09/2008,26.66109657,51.04207993,44.26946259,,,30.13985443
5/09/2008,26.6397419,51.44950485,44.27796936,,,30.40970612
8/09/2008,27.28022385,52.92831802,44.70297623,,,31.27459908
9/09/2008,26.38354683,50.84590149,43.28344727,,,30.40970612
10/09/2008,26.68244171,50.94399261,43.71694946,,,30.30591202
11/09/2008,26.89594078,51.58531189,44.43095779,,,30.56191826
12/09/2008,26.95998001,51.72866058,44.69445801,,,30.70722198
15/09/2008,25.95656013,48.9747467,43.07092667,,,29.52406311
16/09/2008,26.72086716,49.84240723,43.40243912,,,29.88384628
17/09/2008,25.59789276,47.43553925,41.55787659,,,28.54153061
18/09/2008,27.10515785,49.71414566,42.73940277,,,29.87000275
19/09/2008,27.80541611,52.21909332,44.00596619,,,31.28150749
22/09/2008,26.98560333,50.10649109,42.89241028,,,30.10526848
23/09/2008,26.64828491,49.51798248,42.39940262,,,29.63474655
24/09/2008,26.15724182,49.78454971,42.47356033,,,29.50982094
25/09/2008,26.30241776,50.33898163,42.98509598,,,30.04026794
26/09/2008,26.52510834,50.49847031,42.96804428,,,30.38227081
29/09/2008,24.90207672,47.02000427,39.83069611,,,28.82581711
30/09/2008,25.48447609,48.52380753,41.39084625,,,29.2864666
1/10/2008,25.47592163,48.5465889,40.50421143,,,29.50982094
2/10/2008,24.03275299,47.10356522,38.76501465,,,28.73508453
3/10/2008,23.53171539,46.22255325,38.22792053,,,28.26046753
6/10/2008,22.67095375,44.55167007,36.6848259,,,27.31821823
7/10/2008,21.31344414,41.32384872,34.33180237,,,25.69196701
8/10/2008,20.86378479,40.50358963,34.2465477,,,25.11265945
9/10/2008,19.12941933,37.78461075,32.76314926,,,23.20722771
10/10/2008,20.00731087,36.46308899,31.85944176,,,24.53334999
13/10/2008,21.52327156,41.14157104,35.78112411,,,25.51049423
14/10/2008,21.15498734,41.38460541,34.67282486,,,25.81062317
15/10/2008,19.223629,37.65550613,31.68040276,,,23.68183517
16/10/2008,20.28567123,39.288414,32.63525009,,,24.51242065
17/10/2008,19.75465775,38.98461914,32.91658783,,,24.24718475
20/10/2008,20.67108536,40.83016205,34.38298035,,,25.30110931
21/10/2008,20.25141144,39.87321091,33.24908829,,,24.78461456
22/10/2008,19.06519127,37.49600601,31.3990612,,,23.60505867
23/10/2008,18.52132607,37.87576294,31.54400444,,,23.73069954
24/10/2008,17.6691227,36.51626587,30.51242447,,,22.90710258
27/10/2008,17.19378281,35.4074173,29.44675446,,,22.34873199
28/10/2008,18.32433319,39.24284744,32.24308777,,,24.79857635
29/10/2008,18.69690132,38.24032211,32.12373352,,,24.07967758
30/10/2008,19.52767944,39.45549011,33.28318024,,,24.7078476
31/10/2008,20.44839478,40.28334045,34.05046844,,,24.93817139
3/11/2008,20.31135368,40.38965988,33.74355316,,,25.03588486
4/11/2008,20.62825584,41.87827682,34.89448929,,,26.03397369
5/11/2008,19.55337906,39.55422974,33.25761795,,,24.6031456
6/11/2008,18.81253052,37.71626282,31.7827034,,,23.47245026
7/11/2008,19.09516716,38.56688309,32.4903183,,,24.14946938
10/11/2008,18.67548561,38.02006531,32.28569412,,,23.87029457
11/11/2008,18.26437759,37.13905334,31.26264572,,,23.52828598
12/11/2008,17.23660278,35.34666061,29.77923775,,,22.39759636
13/11/2008,18.55558014,38.08081436,31.88501358,,,23.9679985
14/11/2008,17.27942276,36.28082275,30.29930305,,,22.90710258
17/11/2008,17.12954903,35.19474792,29.81334877,,,22.50926208
18/11/2008,17.09957123,35.74159622,29.76218987,,,22.50229073
19/11/2008,15.71636295,33.41754913,28.37254524,,,21.27386856
20/11/2008,14.70143509,30.90363121,26.66746902,,,19.89889145
21/11/2008,15.50652218,32.71882248,27.94629097,,,20.95281029
24/11/2008,16.6156559,34.80742264,29.60873795,,,22.11142921
25/11/2008,16.86403656,35.6428566,29.92417145,,,22.51624107
26/11/2008,17.7205162,36.85804749,31.01543236,,,23.17930222
28/11/2008,18.02456665,37.26815414,31.17741394,,,23.55620766
1/12/2008,16.12318993,33.85046005,28.66240883,,,21.43440247
2/12/2008,16.84690094,35.29349136,29.24214554,,,22.41154861
3/12/2008,17.40362549,36.47070313,30.1884613,,,23.13743019
4/12/2008,16.87688446,35.42260361,29.3103447,,,22.53718758
5/12/2008,17.47642326,36.91879654,30.31634712,,,23.40963173
8/12/2008,18.19586372,38.21752167,31.296772,,,23.91915131
9/12/2008,17.71195412,37.21500778,30.81934357,,,23.27701569
10/12/2008,18.11021805,37.65550613,31.28824615,,,23.50734329
11/12/2008,17.1595192,36.52387238,30.49537849,,,22.76750946
12/12/2008,17.77189827,36.8352623,30.55506134,,,22.87918663
15/12/2008,17.24516869,36.2504425,30.49537849,,,22.61396027
16/12/2008,18.22583008,38.22512436,31.66335297,,,23.78653908
17/12/2008,18.55985832,37.88336945,31.67188835,,,23.52130699
18/12/2008,18.28578377,37.03272247,31.13479042,,,23.10252953
19/12/2008,18.36715698,36.91879654,30.99837494,,,23.08857346
22/12/2008,18.17873573,36.22766113,30.48684502,,,22.76428032
23/12/2008,17.84041786,35.98561096,30.42261696,,,22.60917664
24/12/2008,17.94812393,36.11583328,30.50826454,,,22.62327576
26/12/2008,18.22816277,36.32264328,30.77377701,,,22.77838326
29/12/2008,17.88350677,36.30731964,30.59391594,,,22.62327576
30/12/2008,18.49097061,37.22649384,31.31336594,,,23.2225132
31/12/2008,18.94333267,37.93119431,31.74159622,,,23.68781281
2/01/2009,19.26214409,38.76610947,32.70944214,,,24.23770905
5/01/2009,19.24059868,38.65886688,32.80366516,,,24.01211548
6/01/2009,19.46032143,38.78909302,33.28330231,,,24.09671402
7/01/2009,18.83562469,37.64778137,32.20412445,,,23.34941483
8/01/2009,18.91748428,37.68608856,32.38398743,,,23.42696953
9/01/2009,18.21523476,36.92777634,31.74159622,,,22.92642975
12/01/2009,17.69825554,36.01625824,31.11636543,,,22.36242485
13/01/2009,17.85334778,36.06221771,31.15062141,,,22.34832954
14/01/2009,17.12525749,34.78302765,30.13140488,,,21.62923241
15/01/2009,17.37082291,34.67579269,30.54251862,,,21.47413254
16/01/2009,17.60346794,34.72940063,30.84229279,,,21.48822594
20/01/2009,16.42732239,32.60764694,29.47189903,,,20.26859665
21/01/2009,17.12956238,34.15491867,30.50826454,,,21.12163734
22/01/2009,16.64704514,33.58810806,30.06287384,,,20.72683907
23/01/2009,16.73319817,33.77194977,30.28558731,,,20.85373878
26/01/2009,16.90553665,33.95578003,30.52539635,,,20.8819313
27/01/2009,17.10371399,34.25450134,30.76521301,,,21.14278793
28/01/2009,17.7887249,35.67155075,31.65595818,,,21.88303375
29/01/2009,17.05201721,34.3464241,30.90225601,,,21.05113792
30/01/2009,16.728899,33.54213333,30.1142807,,,20.61404037
2/02/2009,16.80644035,33.43491745,30.10570335,,,20.52239037
3/02/2009,16.87107086,33.64938736,30.71383095,,,20.67748642
4/02/2009,16.79351997,33.37363434,30.71383095,,,20.48009682
5/02/2009,16.97015572,33.77194977,31.33049202,,,20.69158936
6/02/2009,17.65947914,34.85961533,32.15272522,,,21.36134148
9/02/2009,17.47853088,35.03580093,32.10134888,,,21.46003532
10/02/2009,16.73319817,33.05193329,30.93651009,,,20.26859665
11/02/2009,16.72459221,33.45022583,31.01358414,,,20.55059242
12/02/2009,16.85383224,33.3429985,31.07354927,,,20.48714066
13/02/2009,16.67720032,32.87574768,30.93651009,,,20.16988754
17/02/2009,15.9921875,31.26720047,29.66033554,,,19.22520065
18/02/2009,15.83708668,31.11400223,29.77167702,,,19.05599976
19/02/2009,15.67337513,30.71568871,29.41195488,,,18.79514885
20/02/2009,15.54844284,30.20248985,29.32630157,,,18.45675087
23/02/2009,14.85912228,29.32927704,28.25569534,,,17.88570976
24/02/2009,15.41488171,30.59313965,29.0779171,,,18.66120529
25/02/2009,15.05298996,30.29440498,28.82098198,,,18.50611115
26/02/2009,14.82035065,29.86545944,28.21286201,,,18.31576157
27/02/2009,14.75141525,29.12246132,27.85313034,,,17.80111504
2/03/2009,13.91130733,27.49092293,26.56839561,,,16.9339695
3/03/2009,13.6786623,27.12324715,26.8339138,,,16.62377167
4/03/2009,13.94577122,27.62880516,27.41632652,,,16.96921921
5/03/2009,13.26937675,26.33431244,26.55127144,,,16.16551781
6/03/2009,13.22629547,26.35727692,26.52556801,,,16.2642231
9/03/2009,12.97211266,26.18876076,26.09732819,,,16.1725769
10/03/2009,13.76051903,28.04241753,27.50197983,,,17.24416351
11/03/2009,13.81221867,28.0500927,27.81032181,,,17.31466675
12/03/2009,14.5489254,29.58204842,28.73532104,,,18.17475891
13/03/2009,14.74279594,29.75821686,28.82953453,,,18.39330292
16/03/2009,14.5489254,29.74290085,28.71819305,,,18.40035439
17/03/2009,15.15208149,30.66973114,29.41195488,,,18.98550606
18/03/2009,15.65183163,31.68848228,29.82307053,,,19.59179688
19/03/2009,15.47088337,31.09102631,29.78881454,,,19.24634743
20/03/2009,14.92805099,30.30207062,29.32630157,,,18.85860443
23/03/2009,16.18175316,32.65360641,31.12492943,,,20.2615509
24/03/2009,15.61736298,31.80381393,30.6570015,,,19.8103447
25/03/2009,15.9390049,32.31416702,30.77742195,,,20.1382618
26/03/2009,16.63933754,33.04099655,31.60320663,,,20.45192146
27/03/2009,16.124897,32.43013763,30.86342812,,,20.10974312
30/03/2009,15.65368366,31.07694626,30.07207108,,,19.31847572
31/03/2009,15.73149967,31.5099678,30.17529297,,,19.51807022
1/04/2009,16.07301712,32.05898285,30.75161743,,,19.93153191
2/04/2009,16.85116196,33.00235367,31.56879425,,,20.41627884
3/04/2009,17.17538834,33.45083237,32.14511871,,,20.70141602
6/04/2009,16.92033005,33.1260643,31.723629,,,20.55885124
7/04/2009,16.29349136,32.2986908,30.88925171,,,20.05271721
8/04/2009,16.58746147,32.53839493,31.42256737,,,20.17390633
9/04/2009,17.59904671,34.35552597,32.3687706,,,21.20042229
13/04/2009,17.65092278,34.51019669,32.35157776,,,21.3857708
14/04/2009,17.09325218,33.4972229,31.96447182,,,20.80835342
15/04/2009,17.38289452,34.27047348,32.18813324,,,21.22893143
16/04/2009,17.86275482,34.695755,32.76445007,,,21.49268723
17/04/2009,18.08755302,34.99733734,32.81606293,,,21.69942284
20/04/2009,17.20565224,33.07967377,31.68062019,,,20.59449196
21/04/2009,17.79791069,34.00758743,32.17092133,,,21.05072021
22/04/2009,17.9232769,33.60547638,32.26553726,,,20.92953491
23/04/2009,17.82817078,33.97664261,32.30854797,,,21.13626099
24/04/2009,18.13942528,34.59524918,32.91067505,,,21.3857708
27/04/2009,17.95786095,34.14675903,32.71283722,,,21.20755005
28/04/2009,18.01405716,34.10808945,32.54080582,,,21.07211113
29/04/2009,18.64089775,34.95868301,33.13433456,,,21.42853737
30/04/2009,18.57605171,34.85042191,33.23754883,,,21.52120972
1/05/2009,18.65386391,35.06693268,33.49560928,,,21.55685425
4/05/2009,19.32393837,36.53610992,34.35578918,,,22.52633476
5/05/2009,19.19856071,36.40465927,34.21816254,,,22.39802551
6/05/2009,19.25044823,37.27843475,34.5966568,,,22.97544098
7/05/2009,18.91757393,36.84540176,33.9515152,,,22.70455551
8/05/2009,19.50982285,38.12126923,34.48482132,,,23.38889885
11/05/2009,19.13372612,37.10056686,34.09774017,,,22.79009247
12/05/2009,18.83110809,36.74488068,34.06332779,,,22.69029808
13/05/2009,17.9405632,35.73965454,33.26335526,,,22.10575867
14/05/2009,18.14807701,36.08761978,33.47839737,,,22.26970863
15/05/2009,18.07890129,35.68552017,33.22895432,,,21.99882698
