Date,Materials,Communications,Energy,Financials,Industrials,Technology,Cons. Staples,Real Estate,Utilities,Healthcare,Cons. Discretionary
29/07/2011,31.59694672,,58.33977509,7.846179962,28.87579918,22.28798676,24.32932281,,24.25686073,29.32019043,34.88258362
1/08/2011,31.48887062,,58.25582504,7.819671631,28.69261169,22.27071953,24.24251366,,24.32999039,28.82178688,34.69782639
2/08/2011,30.5162735,,56.6304245,7.607614517,27.69344902,21.80440331,23.92686081,,23.91315842,28.20307541,33.38697815
3/08/2011,30.67422676,,56.30990982,7.644720078,27.9432354,22.02892303,24.02156067,,23.91315842,28.25463676,33.63330841
4/08/2011,28.59602737,,52.44857788,7.257715225,26.44450188,21.13947868,23.27187347,,23.13068008,27.12892151,31.99694443
5/08/2011,28.52952003,,51.94490814,7.119877338,26.44450188,21.00994682,23.60331154,,23.32081032,27.33515167,31.97055626
8/08/2011,26.44300461,,47.5265007,6.4465909,24.57939529,19.82689476,22.71157837,,22.08493423,25.93445206,29.96471024
9/08/2011,28.07231522,,49.94556808,6.944930553,25.79504204,20.73361778,23.26397896,,22.80891228,26.87970734,31.35472679
10/08/2011,27.10803604,,48.22093582,6.46249485,24.47948265,19.92188644,22.37224579,,22.37745285,25.74540329,30.01748848
11/08/2011,28.44639587,,50.7239418,6.82299614,25.64516449,20.68180084,23.03512764,,23.32081032,26.9226799,31.3459301
12/08/2011,28.62927246,,51.09786224,6.775281906,26.1447506,20.82859802,23.31132889,,23.18186378,27.18906021,31.7330246
15/08/2011,29.08648109,,52.82249451,6.992640495,26.53609085,21.19991875,23.64277458,,23.9716568,27.64451218,32.19930267
16/08/2011,28.62097168,,51.94490814,6.854804516,26.16140556,21.04449272,23.6980114,,23.94240761,27.61872864,32.02334595
17/08/2011,28.7040863,,52.15095901,6.897213936,26.07814026,20.94949532,23.85583687,,24.11791801,27.64451218,31.97935104
18/08/2011,27.03321648,,49.12903976,6.563221455,24.63768005,19.93052292,23.42970085,,23.83271599,26.73362732,30.39577866
19/08/2011,26.60094643,,48.25909424,6.430686951,24.25466919,19.44693756,23.31921959,,23.68645668,26.66488266,29.95590019
22/08/2011,26.60094643,,47.86989975,6.351163864,24.34626007,19.5505619,23.39024353,,23.62795448,26.64769173,30.04388809
23/08/2011,27.54030418,,50.0295105,6.557920456,25.20387459,20.26729774,23.87162209,,24.05210114,27.51561356,31.20516777
24/08/2011,27.93099785,,50.32712555,6.732869625,25.71178246,20.44864464,23.97421074,,24.57131386,27.83355713,31.75942993
25/08/2011,27.62342453,,49.26639557,6.7116642,25.22884941,20.15504265,23.61120796,,24.16910744,27.36094284,31.12599564
26/08/2011,28.20532036,,50.22026825,6.769979477,25.75341415,20.55226707,23.80849075,,24.13253975,27.70466232,31.7770195
29/08/2011,29.06153679,,51.68545914,7.050956726,26.56939697,21.07039452,24.23462296,,24.60788345,28.40931129,32.70075989
30/08/2011,29.3026123,,51.99070358,7.003245354,26.79420662,21.15675354,24.29775429,,24.62250137,28.50383759,32.85033798
31/08/2011,29.37743187,,52.379879,7.093369007,26.97738266,21.10493279,24.37667465,,24.78339577,28.70148087,33.0526619
1/09/2011,28.97841454,,51.983078,6.934324741,26.53609085,20.87177467,24.28986549,,24.62250137,28.51243401,32.64798355
2/09/2011,28.23856735,,50.53316879,6.648046017,25.6868,20.39683342,23.94264603,,24.34461212,27.8851223,31.72423172
6/09/2011,28.0889473,,49.98371506,6.531413078,25.42036057,20.30183983,23.84794617,,24.22761154,27.95386696,31.62745476
7/09/2011,28.89528656,,51.81518173,6.844200134,26.21136093,20.82859802,24.274086,,24.4981842,28.62414551,32.44563293
8/09/2011,28.51288986,,51.21232986,6.695759773,25.82002258,20.72497368,24.21095657,,24.48356628,28.3147831,32.00576019
9/09/2011,27.57355118,,49.51823425,6.483700275,25.12893105,20.28457069,23.67433929,,23.98628426,27.47265053,31.1611805
12/09/2011,27.39066505,,49.75478363,6.557920456,25.17888451,20.52636528,23.6980114,,24.18373489,27.5671711,31.53068542
13/09/2011,27.83955956,,49.89213943,6.600332737,25.64516449,20.76815224,23.78481293,,24.34461212,27.8507576,31.90017509
14/09/2011,28.27182388,,50.51026154,6.679855347,26.09479332,21.07902527,24.06891251,,24.51281357,28.11713982,32.42804337
15/09/2011,28.75396919,,51.5099411,6.849501133,26.62767792,21.41580772,24.35300446,,24.8199482,28.37494087,32.97349167
16/09/2011,28.84840584,,51.39809036,6.870791912,26.76834488,21.65332413,24.51116753,,25.10289574,28.52786064,33.34248734
19/09/2011,28.42219925,,50.58602142,6.684516907,26.5171566,21.60131073,24.30451965,,24.96253586,28.26002693,33.28068924
20/09/2011,28.08791161,,50.27191925,6.66323328,26.32458115,21.54930115,24.35220146,,25.32452393,28.51922607,33.10414505
21/09/2011,26.81765175,,48.18045425,6.333263874,25.23609924,21.22857857,23.85149193,,24.8591156,27.75030327,32.03599167
22/09/2011,25.31339264,,45.46075058,6.152313709,24.28995705,20.56978416,23.39846802,,24.43802643,27.18872452,31.07375145
23/09/2011,25.27160263,,44.9704628,6.21617651,24.54113388,20.80382919,23.44614983,,24.68180275,27.19735909,31.54162407
26/09/2011,26.0822258,,46.6099205,6.492923737,25.16073799,21.06388092,23.89918137,,24.88127136,27.6466217,32.28315735
27/09/2011,26.62543678,,47.29175568,6.524857998,25.60449791,21.33260155,24.04224014,,24.96992874,28.06995583,32.50385284
28/09/2011,25.44710159,,45.74422455,6.338583469,24.9514122,21.02920341,23.58922005,,24.71874809,27.58614159,31.94771385
29/09/2011,25.47217178,,46.18090439,6.514213562,25.31144905,20.98585701,23.81970024,,25.11767197,27.7675724,31.68287468
30/09/2011,24.53618813,,44.82489395,6.285364628,24.46578026,20.45709991,23.57331467,,24.83694649,27.41335106,30.77361107
3/10/2011,23.842556,,43.30035019,6.003293037,23.77920341,19.99768448,23.23155594,,24.24594307,26.54075813,29.87317085
4/10/2011,24.77017975,,44.71763992,6.242786884,24.44066238,20.40508842,23.45409584,,24.12774467,26.82585716,30.81774902
5/10/2011,25.75630951,,46.3647728,6.333263874,24.95978737,20.82983971,23.48588943,,24.14251709,27.25784302,31.38273621
6/10/2011,26.40815735,,47.23813629,6.530180454,25.46216393,21.14189529,23.76406479,,24.57099533,27.58614159,32.11543274
7/10/2011,26.00702095,,46.65589905,6.296009064,25.4035511,21.06388092,23.89918137,,24.67442131,27.56022263,32.0889473
10/10/2011,27.10178757,,48.77033615,6.620656013,26.2910881,21.71399498,24.27272987,,25.15460968,28.19091415,33.17477036
11/10/2011,27.13521767,,48.86994171,6.615332127,26.36644173,21.80934906,24.22503662,,24.92560005,28.14772034,33.31600952
12/10/2011,27.4026432,,49.13041687,6.785637856,26.70136642,21.90470123,24.41578293,,24.86649513,28.16498756,33.6161499
13/10/2011,27.2605648,,49.06146622,6.625976563,26.47528839,22.14741135,24.34425545,,24.86649513,28.13908005,33.58966446
14/10/2011,27.97928047,,51.02269363,6.705809116,26.95254898,22.53748322,24.53500366,,25.10289574,28.40690804,34.13699341
17/10/2011,27.02656746,,50.09571457,6.498245716,26.18223381,22.18208313,24.36810112,,24.99946976,27.9144516,33.43959427
18/10/2011,27.72020912,,51.70453644,6.806927204,26.93579865,22.38145447,24.55090141,,25.17677879,28.12179756,34.11934662
19/10/2011,26.91793251,,51.16825867,6.71113205,26.60925865,21.94804001,24.4793644,,25.19893646,28.06995583,33.60732269
20/10/2011,27.16864395,,51.56663513,6.812250137,26.83532906,21.85269165,24.61448669,,25.33930016,28.0440464,33.77505112
21/10/2011,27.88734436,,52.51660919,6.987875938,27.35445213,22.13007736,25.01187897,,25.7677784,28.60560799,34.71080017
24/10/2011,28.55591011,,53.20610809,7.142217159,27.86520576,22.47680473,24.83702278,,25.65696907,29.03759384,35.22282791
25/10/2011,27.82884407,,52.09525299,6.929335117,27.29584122,22.12141037,24.54294777,,25.36884689,28.45009422,34.45478439
26/10/2011,28.33027267,,53.2214241,7.0517416,27.48842049,22.21675873,24.78933334,,25.47228432,28.83023834,34.32238388
27/10/2011,29.86796188,,55.58102798,7.472185612,28.68574715,22.87554359,25.10724831,,26.07805824,29.53004646,35.25811386
28/10/2011,30.0768795,,55.95642853,7.477508068,28.68574715,22.95355797,25.04366875,,25.86381721,29.55596924,34.98445892
31/10/2011,28.78989792,,53.40529251,7.184794903,27.98241806,22.54615402,24.67011833,,25.74561119,28.9943943,34.44596863
1/11/2011,28.02106094,,51.68154907,6.844180107,27.1367569,21.92203712,24.24094009,,25.20632362,28.44145775,33.70442581
2/11/2011,28.71469116,,53.23674393,7.046420574,27.67262268,22.19075394,24.47141838,,25.64957809,28.63153267,34.04872513
3/11/2011,29.29967308,,54.63870621,7.168829918,28.3508358,22.71951675,24.77344513,,25.95985985,28.94255066,34.49010849
4/11/2011,29.23282623,,54.59275436,7.073030472,28.13313675,22.5808239,24.63038063,,25.84165382,28.67472458,34.35769653
7/11/2011,29.48353195,,54.8915329,7.110284805,28.20012093,22.71951675,24.83702278,,25.98201752,29.0116787,34.57837677
8/11/2011,29.83453178,,55.78787994,7.243338585,28.51830292,22.97956657,25.08340454,,26.15193367,29.36589813,34.9138298
9/11/2011,28.38040733,,53.32102203,6.849504471,27.41306114,22.18208313,24.49526596,,25.58308792,28.51922607,33.66911697
10/11/2011,28.72304535,,54.24801636,6.881436348,27.74797821,22.25143242,24.73369598,,25.7530117,28.9252758,33.9869194
11/11/2011,29.39160347,,55.35886765,7.046420574,28.40944672,22.67617416,25.01982498,,26.1223793,29.43500519,34.84321976
14/11/2011,29.08239555,,54.63105774,6.90272522,28.23361015,22.50280762,24.80523109,,25.81209946,29.23629761,34.58720016
15/11/2011,29.14089584,,54.56977463,6.93465662,28.40106964,22.80620193,24.92445183,,25.85642624,29.30541229,34.71080017
16/11/2011,28.455616,,53.75004196,6.764350414,27.98241806,22.46813774,24.70190239,,25.54615211,28.74385262,34.05754471
17/11/2011,27.64499283,,52.5242691,6.631298542,27.49679184,22.0347271,24.61448669,,25.4131794,28.44145775,33.4572525
18/11/2011,27.79541588,,52.21017075,6.65258646,27.56377983,21.85269165,24.68601036,,25.5904808,28.38098145,33.43959427
21/11/2011,27.31071091,,51.27552414,6.487602711,26.92742348,21.47128677,24.28861809,,25.27280998,27.8366909,32.91876221
22/11/2011,27.10178757,,50.79286194,6.429059029,26.75159645,21.43661308,24.31246376,,24.96253586,27.90580559,32.90110779
23/11/2011,26.38308525,,49.25299454,6.253431797,26.13200188,20.92518616,24.05018806,,24.57099533,27.49974823,32.2478447
25/11/2011,26.24937057,,48.90057755,6.269397736,26.09013557,20.81250191,24.13761711,,24.69658661,27.39606857,32.07129288
28/11/2011,27.23549652,,50.73158264,6.45567131,26.96928978,21.49729156,24.51911354,,25.00685883,28.13043785,33.05118179
29/11/2011,27.28564835,,51.45937729,6.42373848,26.9944191,21.38461113,24.77344513,,25.28019905,28.25138855,33.16594696
30/11/2011,28.84840584,,54.29397202,6.81757164,28.37594986,22.20809174,25.35363388,,26.01156616,29.27085495,34.19878387
1/12/2011,28.66454887,,53.9951973,6.780317307,28.2838459,22.32944489,25.31389427,,25.93769646,29.3140564,34.22528076
2/12/2011,28.41384315,,53.94921875,6.870791912,28.2252388,22.31210709,25.22646904,,25.67173958,28.95120049,34.49010849
5/12/2011,28.74812317,,54.61573792,7.009166718,28.52666855,22.56348801,25.37747192,,25.87119865,29.0030365,34.80789948
6/12/2011,29.01554489,,54.60806656,7.01448822,28.51830292,22.5548172,25.40926933,,25.94508553,29.12398911,34.69313431
7/12/2011,29.04061508,,54.08711624,7.099638939,28.5099144,22.5808239,25.47285271,,25.90814209,29.33997345,34.9138298
8/12/2011,28.13805199,,52.57788849,6.82289362,27.80658722,22.22542381,25.17878342,,25.53137589,28.79569435,34.17230225
9/12/2011,28.49740601,,53.77301788,6.97191143,28.44293404,22.57215691,25.44105721,,25.85642624,29.21902847,34.73727417
12/12/2011,27.82048988,,52.51660919,6.806927204,27.92381668,22.28609848,25.2105732,,25.63479805,28.87343597,34.63133621
13/12/2011,27.35249519,,52.02630234,6.71113205,27.55540848,22.07806969,25.15493393,,25.7308445,28.82160759,33.95161057
14/12/2011,27.01820946,,50.56303406,6.684516907,27.22886086,21.74000549,25.0277729,,25.56832123,28.8043251,33.59851074
15/12/2011,27.20206642,,50.34851837,6.689840794,27.4214325,21.6879921,25.28210068,,25.87859154,29.12398911,33.65146255
16/12/2011,27.37458229,,50.88476181,6.716623783,27.53775597,21.74806976,25.25403595,,25.80239868,29.02667999,33.65146637
19/12/2011,26.88650894,,49.99230957,6.566651821,27.2511673,21.53911972,25.14978027,,25.60816574,29.02667999,33.27855682
20/12/2011,27.9468174,,52.04649353,6.813035488,28.18679047,22.14855194,25.67105675,,26.1534977,29.63484383,34.19307709
21/12/2011,27.9888916,,52.62348175,6.850527287,28.19522667,21.78288841,25.94372559,,26.54194832,29.82597542,34.30851746
22/12/2011,28.26659393,,53.23897171,6.995144367,28.46495438,22.03537369,25.93570709,,26.57183266,30.04318619,34.40617752
23/12/2011,28.53587914,,53.5467186,7.04335022,28.73468018,22.25302696,26.12016296,,26.74364853,30.23431396,34.7879715
27/12/2011,28.52745438,,53.68518066,7.00585556,28.72625732,22.28785133,26.16827583,,26.96028709,30.30381966,34.89452362
28/12/2011,27.84583092,,52.6619606,6.893377304,28.27108765,22.06148911,26.03996658,,26.86317253,29.97367096,34.51272964
29/12/2011,28.20768166,,53.20819855,7.000500679,28.62509918,22.22690964,26.17629814,,27.07234573,30.19086838,34.86788559
30/12/2011,28.19085312,,53.18510818,6.963009357,28.44809341,22.15725899,26.05600548,,26.8781147,30.13874245,34.6459198
3/01/2012,28.97347069,,54.66226959,7.145116329,29.07185173,22.47067833,26.03194046,,26.40001869,30.5297184,34.93891525
4/01/2012,29.21750641,,54.77766418,7.123691082,29.20671844,22.53162384,25.97580719,,26.25061226,30.38201332,35.21416855
5/01/2012,29.30165672,,54.51608276,7.220103741,29.21513367,22.60127068,25.95976639,,26.30289841,30.46889687,35.50717926
6/01/2012,29.25958633,,54.19297409,7.177251339,29.15613174,22.60998154,25.79135513,,26.16096497,30.52102852,35.56045151
9/01/2012,29.3184948,,54.45454407,7.214747429,29.37529373,22.57515526,25.83145142,,26.19831467,30.57315826,35.50717926
10/01/2012,29.86548042,,54.93923187,7.343293667,29.79674911,22.65350533,25.91967392,,26.23567009,30.79904366,35.73802567
11/01/2012,30.16001892,,54.20066071,7.428993225,29.88946533,22.72315788,25.80739403,,26.1161499,30.82510185,35.79130936
12/01/2012,30.58076668,,53.69288254,7.455774307,30.15077209,22.83634567,25.79937172,,26.07879257,30.92067528,35.89785385
13/01/2012,30.37879944,,53.42361069,7.402212143,29.91474724,22.7057457,25.77531815,,26.0638504,30.78166199,35.85346222
17/01/2012,30.54710197,,53.80059814,7.343293667,30.06647301,22.81022072,25.87155342,,26.04144478,30.97280312,35.9511261
18/01/2012,30.89212608,,54.6853447,7.455774307,30.33620453,23.14105797,25.92769051,,26.03397369,31.14655113,36.52827072
19/01/2012,30.91737366,,54.9084549,7.5254035,30.65651131,23.30647469,25.97580719,,25.81733513,31.14655113,36.84790421
20/01/2012,30.78273392,,54.91615677,7.573611736,30.479496,23.33259773,25.98382759,,25.85468674,31.14655113,36.54602051
23/01/2012,30.76590347,,55.35467911,7.600392818,30.44578362,23.4109478,25.95976639,,25.95926857,31.00754738,36.51939011
24/01/2012,30.76590347,,55.19311523,7.589678288,30.479496,23.39353561,25.81541252,,25.75010109,31.01623917,36.62593079
25/01/2012,31.25397873,,55.87014389,7.6057477,30.81665611,23.57636261,26.11214256,,26.17591476,31.24211884,36.89230728
26/01/2012,31.24556351,,55.10848999,7.541473866,30.75766182,23.41965485,26.01590919,,26.26555443,31.10311508,36.83014679
27/01/2012,31.2876339,,54.99308777,7.568253994,30.73237228,23.41965485,25.83947372,,25.9443264,31.12049675,36.80350876
30/01/2012,31.25397873,,54.73150253,7.498623371,30.62278938,23.48930359,25.67105675,,25.77998734,31.07704735,36.69695663
31/01/2012,31.2876339,,54.38529968,7.530760765,30.53007698,23.53283119,25.68709946,,25.90698051,31.10311508,36.68809128
1/02/2012,31.59900284,,54.60072708,7.648596287,30.85881042,23.76790047,25.87155342,,25.99662209,31.40719604,36.812397
2/02/2012,31.44752884,,55.01615906,7.686089993,30.87566376,23.82884407,25.96778679,,25.95180321,31.28556633,36.76799774
3/02/2012,31.87671089,,55.98553085,7.894978523,31.40670586,24.1335659,26.0479908,,26.01903915,31.46802139,37.52272034
6/02/2012,31.69998741,,56.65488815,7.857487202,31.33083153,24.14227295,26.03194046,,25.90698051,31.29426003,37.44280624
7/02/2012,31.66632843,,56.94721603,7.852131367,31.29712296,24.20321274,26.05600548,,26.09373283,31.40719604,37.62038803
8/02/2012,31.69998741,,56.75489426,7.911046982,31.36454582,24.35122681,26.06401825,,26.12361908,31.40719604,37.70918274
9/02/2012,31.73363304,,56.76259232,7.878909588,31.44884872,24.58629036,26.20838356,,26.04891777,31.24211884,37.77133179
10/02/2012,31.17823982,,56.19326782,7.803924561,31.16225243,24.40345192,26.15223694,,25.99662209,31.11179924,37.56710815
13/02/2012,31.26240158,,56.63949203,7.873553753,31.54155731,24.56016541,26.26451492,,25.96674347,31.34638977,37.86899948
14/02/2012,30.85846901,,56.73949814,7.798568249,31.43198395,24.60369873,26.32867432,,25.97421265,31.47671318,37.82458878
15/02/2012,30.88371277,,56.64719391,7.750364304,31.01895332,24.47310448,26.32065392,,25.92191505,31.41589355,37.65589905
16/02/2012,31.43070221,,57.38575363,7.873553753,31.30554581,24.83006096,26.4890728,,26.19831467,31.5896492,37.81572342
17/02/2012,31.44752884,,57.60118103,7.921759129,31.42355728,24.83006096,26.51312828,,26.18337822,31.48539352,38.14424515
21/02/2012,31.6326561,,57.99354172,7.916403294,31.53312492,24.93452644,26.36075211,,26.08626556,31.2594986,38.01106644
22/02/2012,31.58216858,,58.12434769,7.814638138,31.49941444,24.84746933,26.28857613,,26.1161499,31.2594986,37.91339493
23/02/2012,31.615839,,58.41670227,7.884267807,31.60056496,24.94323921,26.42491341,,26.09373283,31.28556633,38.09984207
24/02/2012,31.59900284,,58.64750671,7.857487202,31.59213448,25.09124184,26.51312828,,26.20579147,31.44194794,38.05545044
27/02/2012,31.60741425,,58.46284103,7.916403294,31.6174221,25.13477516,26.51312828,,26.19831467,31.50276566,38.2774353
28/02/2012,31.7083931,,58.27050018,7.937828541,31.57527924,25.31760216,26.60134125,,26.0713253,31.62439919,38.49052048
29/02/2012,31.11091995,,57.60887146,7.90569067,31.3814106,25.204422,26.64945602,,26.0638504,31.43325424,38.34846115
1/03/2012,31.45594597,,58.16280746,7.991391659,31.49099731,25.35243225,26.60936737,,26.13108444,31.59832954,38.66810989
2/03/2012,31.38020706,,57.50116348,7.964608669,31.30554581,25.31760216,26.63341904,,26.1161499,31.54621315,38.64147568
5/03/2012,30.87529755,,57.13187408,7.93247366,31.08639908,25.09995079,26.75371742,,26.17591476,31.47671318,38.60595703
6/03/2012,30.24415398,,56.20095825,7.739650249,30.38677597,24.85616875,26.5291729,,26.0713253,31.06837082,38.00217438
7/03/2012,30.31990051,,56.67027283,7.836058617,30.69865036,25.03900909,26.56926727,,26.08626556,31.20736504,38.4372673
8/03/2012,30.82479668,,57.13187408,7.911046982,31.13697433,25.29148865,26.75371742,,26.16844559,31.55490303,38.82793427
9/03/2012,30.83321762,,57.07804489,7.975319386,31.20440292,25.40466499,26.84193802,,26.27302551,31.6852169,39.04989624
12/03/2012,30.66492081,,56.76259232,7.953895092,31.19596863,25.43949509,26.93816566,,26.57183266,31.6852169,38.94335556
13/03/2012,31.16982841,,57.44729996,8.259197235,31.84499931,25.94445419,27.13866425,,26.66147614,32.13700104,39.54713821
14/03/2012,31.05201721,,56.89339066,8.269909859,31.76914978,26.04022026,27.05846977,,26.26555443,32.12830353,39.49385071
15/03/2012,31.27922058,,56.98570251,8.414525032,32.14845276,26.109869,27.10658646,,26.24314308,32.18045044,39.62705612
16/03/2012,31.33919907,,57.76959991,8.446766853,32.16283798,26.09764099,27.08884811,,26.22203064,32.17694473,39.49967957
19/03/2012,31.53349304,,58.03219604,8.489754677,32.16283798,26.28978729,27.10497475,,26.0410881,32.16820145,39.70454025
20/03/2012,31.3561039,,57.15946579,8.532740593,31.79024696,26.26358223,27.08884811,,26.0712471,32.00230408,39.76688385
21/03/2012,31.3561039,,56.47982407,8.495128632,31.7733078,26.25485039,27.12915039,,26.01847076,31.98483276,39.8203125
22/03/2012,30.84926414,,55.20550537,8.38229084,31.41763306,26.19371796,27.15334892,,26.07878304,31.88005638,39.72233582
23/03/2012,31.17869949,,55.80790329,8.452142715,31.46844292,26.19371796,27.21784019,,26.08632278,31.97611809,39.76688385
26/03/2012,31.58416748,,56.22497559,8.586472511,31.93419838,26.57801819,27.40327454,,26.26727104,32.53494263,40.39922714
27/03/2012,31.51659584,,55.66117096,8.505874634,31.83259392,26.56929016,27.387146,,26.39543724,32.59607697,40.33688354
28/03/2012,31.07733536,,54.96608734,8.527365685,31.52771568,26.47320366,27.32265091,,26.17679596,32.52621078,39.98954391
29/03/2012,31.11958313,,54.96608734,8.441392899,31.5446682,26.42080498,27.31458855,,26.28234863,32.59607697,39.98063278
30/03/2012,31.22938538,,55.41402435,8.489754677,31.68862534,26.3421936,27.47582626,,26.41806221,32.84056091,40.15874481
2/04/2012,31.66864586,,55.95465088,8.554234505,31.89185715,26.62168503,27.69350815,,26.55376816,32.95406342,40.265625
3/04/2012,31.43211555,,55.46808243,8.505874634,31.66321754,26.60421944,27.54032898,,26.53868484,32.93661499,40.1854744
4/04/2012,30.99286079,,54.7575531,8.371541977,31.4345665,26.28978729,27.45164871,,26.50099564,32.76198578,39.81139755
5/04/2012,30.81547737,,54.44862366,8.350048065,31.30754662,26.35093498,27.45164871,,26.30496216,32.75323868,40.08750153
9/04/2012,30.36777687,,53.76124954,8.221094131,30.79944992,26.16751289,27.20171738,,26.16925812,32.34285355,39.72233582
10/04/2012,29.74267006,,52.70318222,8.043774605,30.17279053,25.80068016,26.95985222,,25.82998276,31.97611809,38.75154114
11/04/2012,30.06367302,,52.71863556,8.172729492,30.51152039,25.9491539,27.09691429,,25.89029884,32.08961487,39.28593063
12/04/2012,30.88305664,,53.86938477,8.323184013,31.16358185,26.27232361,27.1130352,,25.97323799,32.26425552,39.78467178
13/04/2012,30.51981926,,53.05844116,8.129743576,30.76557159,25.86181831,27.1130352,,25.88275909,31.94118881,39.67780685
16/04/2012,30.61274147,,52.70318222,8.188854218,30.85025024,25.59105682,27.22590828,,26.12402344,31.94991684,39.53530502
17/04/2012,31.02665138,,53.56044769,8.296318054,31.35835075,26.15004539,27.50001907,,26.25973511,32.42142105,39.95389938
18/04/2012,30.94217873,,53.45232773,8.242581367,31.22286797,25.95789719,27.50001907,,26.21449089,32.33411407,40.0162468
19/04/2012,30.83235931,,53.38282394,8.204969406,30.87565994,25.66966629,27.41133499,,26.14663887,32.38650894,39.69561768
20/04/2012,30.81547737,,53.25924683,8.161984444,31.13818932,25.57359123,27.66126251,,26.40297699,32.56113434,39.75796127
23/04/2012,30.4353466,,53.20518494,8.102880478,30.79098129,25.37270546,27.23396683,,26.2898922,32.30791092,39.33045959
24/04/2012,30.4353466,,53.59908295,8.194223404,31.19745445,25.32030296,27.24202919,,26.47083473,32.42142105,39.1968689
25/04/2012,31.07733536,,54.13196564,8.264077187,31.25673294,26.03650284,27.41939354,,26.60653687,32.76198578,39.85593796
26/04/2012,31.04355431,,54.70349884,8.333927155,31.44304466,26.23739052,27.66931915,,26.75733566,32.75323868,40.35469055
27/04/2012,31.1955986,,54.6803093,8.339303017,31.6378212,26.22865486,27.62901878,,26.84780121,32.77070236,40.85345078
30/04/2012,30.97596359,,55.02013779,8.290943146,31.34140968,26.0452404,27.5564537,,26.88549614,32.75323868,40.62187195
1/05/2012,31.16181564,,55.80790329,8.376916885,31.4345665,26.13257027,27.62901878,,27.02120781,32.87549591,40.88906097
2/05/2012,31.009758,,54.8965683,8.312438965,31.44304466,26.15004539,27.65320015,,26.86288261,32.8143692,41.11173248
3/05/2012,30.65498543,,53.98523331,8.242581367,31.18899536,25.93169403,27.69350815,,26.77994347,32.69210815,40.79111099
4/05/2012,30.13968468,,52.74952316,8.113625526,30.74016571,25.39017868,27.47582626,,26.8176403,32.26425552,39.99843216
7/05/2012,30.16503143,,52.59506226,8.161984444,30.65548134,25.32030296,27.5161438,,26.7648716,32.33411407,39.98063278
8/05/2012,30.02143478,,52.42513657,8.108250618,30.57926178,25.23295784,27.45164871,,26.81010628,32.34285355,39.49967957
9/05/2012,29.75111961,,52.17027283,8.016903877,30.22359467,25.23295784,27.31458855,,26.82518578,32.12454987,39.3482666
10/05/2012,29.65821075,,52.39424515,8.049147606,30.2659359,25.04080963,27.50807953,,27.07398224,32.35157013,39.48187256
11/05/2012,29.57373619,,52.00808716,7.957800865,30.20665932,25.05827713,27.43551254,,27.08906364,32.31664658,39.40171432
14/05/2012,29.16826248,,51.14309311,7.796601772,29.85945129,24.83992386,27.32265091,,27.05889702,32.21186829,38.84951401
15/05/2012,28.72901344,,50.29353714,7.75361824,29.70702362,24.77005577,27.29039955,,26.87042809,32.01976395,38.7871666
16/05/2012,28.41646194,,50.00777817,7.640778542,29.67315102,24.56916237,27.37909317,,26.90811539,32.07215118,38.72483063
17/05/2012,27.79136848,,49.69112778,7.484953403,29.0380249,24.21980095,27.18559265,,26.75733566,31.77527237,37.70059967
18/05/2012,27.68155479,,49.38219452,7.398981571,28.89405441,23.99271011,27.02435112,,26.70455551,31.49585915,37.41558838
21/05/2012,28.49248123,,50.51751328,7.468833923,29.53765488,24.58663177,27.12915039,,26.7347126,31.80146408,38.07466125
22/05/2012,28.31509209,,50.39393234,7.52794075,29.64774132,24.50802612,27.16140175,,26.92319679,31.7141552,38.22606277
23/05/2012,28.6529808,,50.5792923,7.554806709,29.80864334,24.53422546,27.08884811,,26.77994347,31.57444572,38.43091583
24/05/2012,28.83037758,,50.54069138,7.560178757,29.77478218,24.39447594,27.346838,,26.88549614,31.88005638,38.60903168
25/05/2012,28.71211243,,50.30125046,7.533312798,29.5715313,24.34207535,27.32265091,,26.97597504,31.80146408,38.54669952
29/05/2012,29.21049881,,51.14309311,7.640778542,29.96954155,24.66523743,27.5161438,,27.05889702,31.90626144,39.08108521
30/05/2012,28.68677711,,49.57529449,7.463459492,29.46990585,24.50802612,27.29039955,,26.89303398,31.72288322,38.46654892
31/05/2012,28.56851006,,49.14278793,7.52794075,29.35982323,24.39447594,27.23396683,,27.03629303,31.56570625,38.38638306
1/06/2012,27.96030807,,47.91479492,7.248531342,28.54686356,23.75689316,26.73410988,,26.92319679,31.00686836,37.17511749
4/06/2012,27.98565674,,47.87617111,7.178678513,28.25046539,23.89663887,26.82279778,,27.01367378,31.07672691,37.30871964
5/06/2012,28.25597,,48.2855072,7.296888828,28.33514786,24.04511452,26.79055023,,27.11167717,31.25135994,37.51356125
6/06/2012,28.96553421,,49.77608109,7.511820793,29.08883095,24.59536934,27.15334892,,27.48864937,31.74034119,38.32404327
7/06/2012,29.01620674,,49.8069725,7.506447792,29.24973488,24.4730854,27.25009155,,27.69975662,31.75780487,38.32404327
8/06/2012,29.21049881,,49.81470108,7.597793579,29.46990585,24.7438488,27.48389435,,27.76006317,31.94991684,38.6624794
11/06/2012,28.66988373,,49.13505554,7.458086967,29.08883095,24.39447594,27.35490036,,27.73744965,31.67048836,38.07466125
12/06/2012,29.20205688,,49.83013916,7.570924759,29.55459785,24.63903618,27.48389435,,27.76760483,31.9673748,38.48435974
13/06/2012,28.75434685,,49.19684219,7.5440588,29.25819778,24.49055481,27.44358635,,27.77515411,31.93245125,37.92325211
