Date,VIX
30/07/1998,22.65999985
31/07/1998,24.79999924
3/08/1998,25.97999954
4/08/1998,31.05999947
5/08/1998,29.82999992
6/08/1998,28.20000076
7/08/1998,27.02000046
10/08/1998,28.75
11/08/1998,31.90999985
12/08/1998,28.54999924
13/08/1998,29.92000008
14/08/1998,34.34000015
17/08/1998,31.86000061
18/08/1998,28.39999962
19/08/1998,28.69000053
20/08/1998,30
21/08/1998,33.13999939
24/08/1998,31.79999924
25/08/1998,30.32999992
26/08/1998,31.13999939
27/08/1998,38.54999924
28/08/1998,39.59999847
31/08/1998,44.27999878
1/09/1998,36.47999954
2/09/1998,36.75999832
3/09/1998,41.43000031
4/09/1998,43.31000137
8/09/1998,37.90000153
9/09/1998,39.65999985
10/09/1998,45.29000092
11/09/1998,43.74000168
14/09/1998,38.56999969
15/09/1998,36.58000183
16/09/1998,35.93999863
17/09/1998,39.22999954
18/09/1998,38.63000107
21/09/1998,38.58000183
22/09/1998,36.61999893
23/09/1998,32.47000122
24/09/1998,34.65999985
25/09/1998,34.54999924
28/09/1998,34.86999893
29/09/1998,36.08000183
30/09/1998,40.95000076
1/10/1998,43.47999954
2/10/1998,40.47000122
5/10/1998,42.81000137
6/10/1998,41.20000076
7/10/1998,43.50999832
8/10/1998,45.74000168
9/10/1998,42.20000076
12/10/1998,40.06999969
13/10/1998,40.22999954
14/10/1998,38.95999908
15/10/1998,33.34000015
16/10/1998,34.81999969
19/10/1998,33.13000107
20/10/1998,33.11000061
21/10/1998,33.20999908
22/10/1998,31.53000069
23/10/1998,32.27000046
26/10/1998,32.38000107
27/10/1998,32.95000076
28/10/1998,32.41999817
29/10/1998,29.5
30/10/1998,28.04999924
2/11/1998,27.26000023
3/11/1998,27.76000023
4/11/1998,27.37000084
5/11/1998,26.01000023
6/11/1998,25.70000076
9/11/1998,28.09000015
10/11/1998,28.17000008
11/11/1998,28.46999931
12/11/1998,29.28000069
13/11/1998,29.03000069
16/11/1998,28.89999962
17/11/1998,27.95000076
18/11/1998,27.12999916
19/11/1998,25.5
20/11/1998,22.46999931
23/11/1998,21.84000015
24/11/1998,23.28000069
25/11/1998,22.14999962
27/11/1998,22.09000015
30/11/1998,26.01000023
1/12/1998,24.96999931
2/12/1998,25.43000031
3/12/1998,28.70000076
4/12/1998,25.30999947
7/12/1998,24.89999962
8/12/1998,25.57999992
9/12/1998,25.65999985
10/12/1998,26.80999947
11/12/1998,27.71999931
14/12/1998,31.30999947
15/12/1998,29.42000008
16/12/1998,29.95999908
17/12/1998,27.95999908
18/12/1998,25.04000092
21/12/1998,23.86000061
22/12/1998,22.78000069
23/12/1998,20.20999908
24/12/1998,21.47999954
28/12/1998,23.5
29/12/1998,22.18000031
30/12/1998,23.34000015
31/12/1998,24.42000008
4/01/1999,26.17000008
5/01/1999,24.45999908
6/01/1999,23.34000015
7/01/1999,24.37000084
8/01/1999,23.28000069
11/01/1999,25.45999908
12/01/1999,28.10000038
13/01/1999,30.11000061
14/01/1999,32.97999954
15/01/1999,29.23999977
19/01/1999,29.23999977
20/01/1999,28.60000038
21/01/1999,30.92000008
22/01/1999,31.95000076
25/01/1999,31.12999916
26/01/1999,29.22999954
27/01/1999,29.72999954
28/01/1999,28.11000061
29/01/1999,26.25
1/02/1999,27.67000008
2/02/1999,28.15999985
3/02/1999,27.87999916
4/02/1999,29.47999954
5/02/1999,29.67000008
8/02/1999,30.27000046
9/02/1999,31.36000061
10/02/1999,30.45000076
11/02/1999,27.42000008
12/02/1999,29.76000023
16/02/1999,29.64999962
17/02/1999,30.64999962
18/02/1999,30.45000076
19/02/1999,29.29999924
22/02/1999,25.87000084
23/02/1999,26.48999977
24/02/1999,27.20999908
25/02/1999,28.01000023
26/02/1999,27.87999916
1/03/1999,28.37000084
2/03/1999,29.21999931
3/03/1999,29.04000092
4/03/1999,26.67000008
5/03/1999,24.07999992
8/03/1999,24.54000092
9/03/1999,25.02000046
10/03/1999,24.79000092
11/03/1999,24.37000084
12/03/1999,24.84000015
15/03/1999,25.23999977
16/03/1999,25.14999962
17/03/1999,25.56999969
18/03/1999,24.12999916
19/03/1999,24.31999969
22/03/1999,25
23/03/1999,27.27000046
24/03/1999,26.60000038
25/03/1999,24.32999992
26/03/1999,24.04000092
29/03/1999,23.54000092
30/03/1999,22.72999954
31/03/1999,23.26000023
1/04/1999,22.05999947
5/04/1999,22.19000053
6/04/1999,22.64999962
7/04/1999,22.80999947
8/04/1999,22.59000015
9/04/1999,21.77000046
12/04/1999,21.93000031
13/04/1999,22.72999954
14/04/1999,24.94000053
15/04/1999,23.93000031
16/04/1999,23.89999962
19/04/1999,26.42000008
20/04/1999,25.02000046
21/04/1999,23.30999947
22/04/1999,22.62000084
23/04/1999,22.76000023
26/04/1999,23.53000069
27/04/1999,23.36000061
28/04/1999,24.39999962
29/04/1999,25.05999947
30/04/1999,25.06999969
3/05/1999,24.14999962
4/05/1999,25.62000084
5/05/1999,25.19000053
6/05/1999,27.44000053
7/05/1999,25.36000061
10/05/1999,26.62000084
11/05/1999,25.62000084
12/05/1999,26.12999916
13/05/1999,25.02000046
14/05/1999,26.86000061
17/05/1999,27.28000069
18/05/1999,27.26000023
19/05/1999,25.07999992
20/05/1999,24.45999908
21/05/1999,24.39999962
24/05/1999,27.62000084
25/05/1999,28.89999962
26/05/1999,27.56999969
27/05/1999,28.12000084
28/05/1999,25.38999939
1/06/1999,26.62000084
2/06/1999,26.20999908
3/06/1999,26.20000076
4/06/1999,23.43000031
7/06/1999,23.78000069
8/06/1999,24.02000046
9/06/1999,23.89999962
10/06/1999,25.31999969
11/06/1999,25.89999962
14/06/1999,26.51000023
15/06/1999,25.90999985
16/06/1999,22.39999962
17/06/1999,21.95000076
18/06/1999,21.75
21/06/1999,21.80999947
22/06/1999,21.70000076
23/06/1999,21.31999969
24/06/1999,23.05999947
25/06/1999,21.76000023
28/06/1999,22.62999916
29/06/1999,22.51000023
30/06/1999,21.09000015
1/07/1999,19.69000053
2/07/1999,18.65999985
6/07/1999,20.72999954
7/07/1999,20.35000038
8/07/1999,20.23999977
9/07/1999,17.95999908
12/07/1999,19.72999954
13/07/1999,19.95000076
14/07/1999,19.70999908
15/07/1999,18.68000031
16/07/1999,17.42000008
19/07/1999,19.06999969
20/07/1999,21.79000092
21/07/1999,21.45999908
22/07/1999,23.04999924
23/07/1999,23.31999969
26/07/1999,24.97999954
27/07/1999,23.22999954
28/07/1999,22.85000038
29/07/1999,24.52000046
30/07/1999,24.63999939
2/08/1999,25.59000015
3/08/1999,26.27000046
4/08/1999,27.39999962
5/08/1999,27.01000023
6/08/1999,26.60000038
9/08/1999,27.65999985
10/08/1999,28.45000076
11/08/1999,25.38999939
12/08/1999,25.03000069
13/08/1999,22.30999947
16/08/1999,23.06999969
17/08/1999,21.67000008
18/08/1999,23.29999924
19/08/1999,24.38999939
20/08/1999,22.95000076
23/08/1999,22.54999924
24/08/1999,22.39999962
25/08/1999,20.95999908
26/08/1999,21.20999908
27/08/1999,21.82999992
30/08/1999,24.62999916
31/08/1999,24.45000076
1/09/1999,22.93000031
2/09/1999,24.53000069
3/09/1999,20.97999954
7/09/1999,23.44000053
8/09/1999,23.81999969
9/09/1999,23.01000023
10/09/1999,22.03000069
13/09/1999,22.88999939
14/09/1999,23.77000046
15/09/1999,24.55999947
16/09/1999,25.25
17/09/1999,23.29999924
20/09/1999,24.03000069
21/09/1999,25.64999962
22/09/1999,25.19000053
23/09/1999,27.84000015
24/09/1999,27.79000092
27/09/1999,26.39999962
28/09/1999,26.05999947
29/09/1999,26.48999977
30/09/1999,25.40999985
1/10/1999,24.93000031
4/10/1999,24.45999908
5/10/1999,24.79000092
6/10/1999,22.05999947
7/10/1999,23.57999992
8/10/1999,20.48999977
11/10/1999,20.62999916
12/10/1999,22.84000015
13/10/1999,25.95999908
14/10/1999,26.04999924
15/10/1999,28.75
18/10/1999,28.19000053
19/10/1999,26.55999947
20/10/1999,23.89999962
21/10/1999,24.02000046
22/10/1999,21.63999939
25/10/1999,23.60000038
26/10/1999,24.26000023
27/10/1999,24.20000076
28/10/1999,21.34000015
29/10/1999,22.20000076
1/11/1999,22.09000015
2/11/1999,23.10000038
3/11/1999,23.15999985
4/11/1999,23
5/11/1999,21.65999985
8/11/1999,21.87000084
9/11/1999,22.70000076
10/11/1999,22.26000023
11/11/1999,22.06999969
12/11/1999,21.64999962
15/11/1999,22.73999977
16/11/1999,20.72999954
17/11/1999,20.95999908
18/11/1999,19.76000023
19/11/1999,19.11000061
22/11/1999,19.97999954
23/11/1999,21
24/11/1999,20.26000023
26/11/1999,22.32999992
29/11/1999,23.56999969
30/11/1999,24.18000031
1/12/1999,22.22999954
2/12/1999,21.77000046
3/12/1999,19.31999969
6/12/1999,20.57999992
7/12/1999,21.09000015
8/12/1999,21.25
9/12/1999,21.19000053
10/12/1999,21.47999954
13/12/1999,21.71999931
14/12/1999,23.05999947
15/12/1999,22.03000069
16/12/1999,21.90999985
17/12/1999,21.35000038
20/12/1999,23.78000069
21/12/1999,22.65999985
22/12/1999,22.43000031
23/12/1999,21.12000084
27/12/1999,23.06999969
28/12/1999,22.96999931
29/12/1999,23.09000015
30/12/1999,24.76000023
31/12/1999,24.63999939
3/01/2000,24.20999908
4/01/2000,27.01000023
5/01/2000,26.40999985
6/01/2000,25.72999954
7/01/2000,21.71999931
10/01/2000,21.70999908
11/01/2000,22.5
12/01/2000,22.84000015
13/01/2000,21.70999908
14/01/2000,19.65999985
18/01/2000,21.5
19/01/2000,21.71999931
20/01/2000,21.75
21/01/2000,20.81999969
24/01/2000,24.06999969
25/01/2000,23.02000046
26/01/2000,23.03000069
27/01/2000,23.54000092
28/01/2000,26.13999939
31/01/2000,24.95000076
1/02/2000,23.45000076
2/02/2000,23.12000084
3/02/2000,22.01000023
4/02/2000,21.54000092
7/02/2000,22.79000092
8/02/2000,21.25
9/02/2000,22.89999962
10/02/2000,23.06999969
11/02/2000,24.42000008
14/02/2000,24.37999916
15/02/2000,22.92000008
16/02/2000,23.51000023
17/02/2000,23.17000008
18/02/2000,26
22/02/2000,25.86000061
23/02/2000,23.88999939
24/02/2000,24.37999916
25/02/2000,25.20000076
28/02/2000,24.68000031
29/02/2000,23.37000084
1/03/2000,21.63999939
2/03/2000,21.05999947
3/03/2000,19.20999908
6/03/2000,21.5
7/03/2000,24.30999947
8/03/2000,23.81999969
9/03/2000,22.20999908
10/03/2000,21.23999977
13/03/2000,22.85000038
14/03/2000,24.40999985
15/03/2000,22.34000015
16/03/2000,20.77000046
17/03/2000,22.37000084
20/03/2000,22.95999908
21/03/2000,21.70000076
22/03/2000,21.48999977
23/03/2000,22.26000023
24/03/2000,23.30999947
27/03/2000,24.53000069
28/03/2000,24.86000061
29/03/2000,24.10000038
30/03/2000,25.46999931
31/03/2000,24.11000061
3/04/2000,24.03000069
4/04/2000,27.12000084
5/04/2000,28.40999985
6/04/2000,27.14999962
7/04/2000,24.38999939
10/04/2000,25.98999977
11/04/2000,27.25
12/04/2000,28.97999954
13/04/2000,29.39999962
14/04/2000,33.49000168
17/04/2000,28.95000076
18/04/2000,26.12000084
19/04/2000,27.02000046
20/04/2000,25.85000038
24/04/2000,27.37000084
25/04/2000,25.23999977
26/04/2000,26.96999931
27/04/2000,26.19000053
28/04/2000,26.20000076
1/05/2000,25.87999916
2/05/2000,28.5
3/05/2000,31.62999916
4/05/2000,30.77000046
5/05/2000,27.53000069
8/05/2000,28.20000076
9/05/2000,28.93000031
10/05/2000,29.87000084
11/05/2000,27.76000023
12/05/2000,26.04999924
15/05/2000,24.86000061
16/05/2000,24.34000015
17/05/2000,23.97999954
18/05/2000,23.95999908
19/05/2000,25.44000053
22/05/2000,26
23/05/2000,25.87000084
24/05/2000,24.31999969
25/05/2000,24.57999992
26/05/2000,24.46999931
30/05/2000,23.62000084
31/05/2000,23.64999962
1/06/2000,22.36000061
2/06/2000,21.47999954
5/06/2000,22.70999908
6/06/2000,23.04999924
7/06/2000,22.47999954
8/06/2000,22.77000046
9/06/2000,22.13999939
12/06/2000,22.31999969
13/06/2000,21.67000008
14/06/2000,21.47999954
15/06/2000,20.68000031
16/06/2000,20.5
19/06/2000,20.62999916
20/06/2000,20.87999916
21/06/2000,20.61000061
22/06/2000,22
23/06/2000,22.34000015
26/06/2000,22.45000076
27/06/2000,21.79999924
28/06/2000,20.29000092
29/06/2000,19.70000076
30/06/2000,19.54000092
3/07/2000,19.82999992
5/07/2000,21.15999985
6/07/2000,20.94000053
7/07/2000,19.21999931
10/07/2000,20.32999992
11/07/2000,20.11000061
12/07/2000,20.03000069
13/07/2000,20.03000069
14/07/2000,19.31999969
17/07/2000,19.45000076
18/07/2000,19.75
19/07/2000,19.64999962
20/07/2000,18.94000053
21/07/2000,18.94000053
24/07/2000,19.92000008
25/07/2000,19.38999939
26/07/2000,19.67000008
27/07/2000,19.60000038
28/07/2000,20.84000015
31/07/2000,20.73999977
1/08/2000,20.54999924
2/08/2000,20
3/08/2000,19.98999977
4/08/2000,18.62000084
7/08/2000,19.03000069
8/08/2000,18.79000092
9/08/2000,19.18000031
10/08/2000,19.19000053
11/08/2000,18.54999924
14/08/2000,17.87999916
15/08/2000,17.97999954
16/08/2000,18.02000046
17/08/2000,17.47999954
18/08/2000,17.04999924
21/08/2000,17.35000038
22/08/2000,17.46999931
23/08/2000,17.37999916
24/08/2000,17.04000092
25/08/2000,16.53000069
28/08/2000,16.54000092
29/08/2000,16.88999939
30/08/2000,17.69000053
31/08/2000,16.84000015
1/09/2000,17.53000069
5/09/2000,19.81999969
6/09/2000,20.79000092
7/09/2000,19.42000008
8/09/2000,18.45999908
11/09/2000,18.39999962
12/09/2000,18.59000015
13/09/2000,18.31999969
14/09/2000,18.26000023
15/09/2000,18.52000046
18/09/2000,20.25
19/09/2000,19.54000092
20/09/2000,19.93000031
21/09/2000,20.18000031
22/09/2000,20.73999977
25/09/2000,21.40999985
26/09/2000,21.87999916
27/09/2000,21.67000008
28/09/2000,19.46999931
29/09/2000,20.56999969
2/10/2000,21.22999954
3/10/2000,21.85000038
4/10/2000,21.54000092
5/10/2000,21.03000069
6/10/2000,22.70999908
9/10/2000,24.02000046
10/10/2000,24.86000061
11/10/2000,26.56999969
12/10/2000,30.51000023
13/10/2000,27.60000038
16/10/2000,26.79000092
17/10/2000,27.84000015
18/10/2000,28.71999931
19/10/2000,25.09000015
20/10/2000,24.23999977
23/10/2000,24.69000053
24/10/2000,24.28000069
25/10/2000,26.64999962
26/10/2000,28.62000084
27/10/2000,26.46999931
30/10/2000,25.45999908
31/10/2000,23.62999916
1/11/2000,24.28000069
2/11/2000,23.92000008
3/11/2000,23.67000008
6/11/2000,24.52000046
7/11/2000,24.90999985
8/11/2000,25.65999985
9/11/2000,27.20000076
10/11/2000,28.53000069
13/11/2000,29.05999947
14/11/2000,26.80999947
15/11/2000,26.14999962
16/11/2000,25.04999924
17/11/2000,24.80999947
20/11/2000,27.43000031
21/11/2000,26.62000084
22/11/2000,27.70999908
24/11/2000,26
27/11/2000,26.93000031
28/11/2000,27.63999939
29/11/2000,27.48999977
30/11/2000,29.64999962
1/12/2000,27.47999954
4/12/2000,27.78000069
5/12/2000,24.98999977
6/12/2000,25.06999969
7/12/2000,25.34000015
8/12/2000,22.40999985
11/12/2000,23.51000023
12/12/2000,24.87999916
13/12/2000,23.62999916
14/12/2000,24.86000061
15/12/2000,26.54999924
18/12/2000,27.70000076
19/12/2000,27.17000008
20/12/2000,31.73999977
21/12/2000,29.65999985
22/12/2000,27.54999924
26/12/2000,28.72999954
27/12/2000,28.13999939
28/12/2000,26.56999969
29/12/2000,26.85000038
2/01/2001,29.98999977
3/01/2001,26.60000038
4/01/2001,26.96999931
5/01/2001,28.67000008
8/01/2001,29.84000015
9/01/2001,27.98999977
10/01/2001,26.79999924
11/01/2001,25.79000092
12/01/2001,24.55999947
16/01/2001,25.28000069
17/01/2001,24.93000031
18/01/2001,23.37000084
19/01/2001,23.23999977
22/01/2001,23.25
23/01/2001,21.56999969
24/01/2001,22.03000069
25/01/2001,22.63999939
26/01/2001,22.56999969
29/01/2001,22.61000061
30/01/2001,22.56999969
31/01/2001,22.02000046
1/02/2001,21.65999985
2/02/2001,21.95000076
5/02/2001,22.19000053
6/02/2001,21.97999954
7/02/2001,21.67000008
8/02/2001,21.45999908
9/02/2001,22.03000069
12/02/2001,21.92000008
13/02/2001,21.37000084
14/02/2001,21.52000046
15/02/2001,20.27000046
16/02/2001,22.12000084
20/02/2001,24.69000053
21/02/2001,25.75
22/02/2001,26.76000023
23/02/2001,27.20999908
26/02/2001,25.43000031
27/02/2001,26.48999977
28/02/2001,28.35000038
1/03/2001,28.07999992
2/03/2001,27.43000031
5/03/2001,27.12000084
6/03/2001,25.88999939
7/03/2001,24.12000084
8/03/2001,24.29000092
9/03/2001,25.62000084
12/03/2001,30.31999969
13/03/2001,27.54999924
14/03/2001,29.61000061
15/03/2001,28.55999947
16/03/2001,29.90999985
19/03/2001,29.78000069
20/03/2001,30.95999908
21/03/2001,31.93000031
22/03/2001,32.84000015
23/03/2001,30.45000076
26/03/2001,29.04000092
27/03/2001,27.04000092
28/03/2001,28.57999992
29/03/2001,29.17000008
30/03/2001,28.63999939
2/04/2001,31.20999908
3/04/2001,34.72000122
4/04/2001,34.06999969
5/04/2001,29.94000053
6/04/2001,31.69000053
9/04/2001,31.90999985
10/04/2001,29.44000053
11/04/2001,28.45999908
12/04/2001,26.12000084
16/04/2001,26.32999992
17/04/2001,25.61000061
18/04/2001,24.12999916
19/04/2001,24.15999985
20/04/2001,25.37999916
23/04/2001,28.15999985
24/04/2001,28.48999977
25/04/2001,27.39999962
26/04/2001,25.95999908
27/04/2001,24.02000046
30/04/2001,25.47999954
1/05/2001,24.20000076
2/05/2001,24.22999954
3/05/2001,25.78000069
4/05/2001,23.90999985
7/05/2001,24.86000061
8/05/2001,24.44000053
9/05/2001,24.35000038
10/05/2001,24
11/05/2001,23.54000092
14/05/2001,24.26000023
15/05/2001,23.70999908
16/05/2001,21.88999939
17/05/2001,21.46999931
18/05/2001,21.22999954
21/05/2001,20.76000023
22/05/2001,21.35000038
23/05/2001,22.07999992
24/05/2001,20.56999969
25/05/2001,20.60000038
29/05/2001,22.13999939
30/05/2001,22.76000023
31/05/2001,22.63999939
1/06/2001,21.59000015
4/06/2001,21.37999916
5/06/2001,19.57999992
6/06/2001,20.38999939
7/06/2001,19.67000008
8/06/2001,19.92000008
11/06/2001,20.70000076
12/06/2001,20.70000076
13/06/2001,21.45000076
14/06/2001,23.12000084
15/06/2001,22.80999947
18/06/2001,23.17000008
19/06/2001,22.34000015
20/06/2001,21.70999908
21/06/2001,19.37999916
22/06/2001,20.02000046
25/06/2001,20.67000008
26/06/2001,21.20000076
27/06/2001,20.87999916
28/06/2001,20.01000023
29/06/2001,19.05999947
2/07/2001,18.76000023
3/07/2001,18.92000008
5/07/2001,20.09000015
6/07/2001,21.62999916
9/07/2001,22.47999954
10/07/2001,23.25
11/07/2001,24.01000023
12/07/2001,22.09000015
13/07/2001,21.13999939
16/07/2001,22.90999985
17/07/2001,22.61000061
18/07/2001,23.60000038
19/07/2001,22.51000023
20/07/2001,22.34000015
23/07/2001,23.73999977
24/07/2001,25.23999977
25/07/2001,24
26/07/2001,23.01000023
27/07/2001,22
30/07/2001,22.69000053
31/07/2001,21.62000084
1/08/2001,20.55999947
2/08/2001,20.09000015
3/08/2001,19.88999939
6/08/2001,21.88999939
7/08/2001,21.01000023
8/08/2001,22.31999969
9/08/2001,21.75
10/08/2001,20.54999924
13/08/2001,20.42000008
14/08/2001,20.47999954
15/08/2001,20.90999985
16/08/2001,21.54000092
17/08/2001,23.84000015
20/08/2001,22.87000084
21/08/2001,24.39999962
22/08/2001,22.44000053
23/08/2001,22.22999954
24/08/2001,19.70999908
27/08/2001,20.55999947
28/08/2001,22
29/08/2001,23.03000069
30/08/2001,25.40999985
31/08/2001,24.92000008
4/09/2001,25.85000038
5/09/2001,26.35000038
6/09/2001,28.61000061
7/09/2001,30.98999977
10/09/2001,31.84000015
17/09/2001,41.75999832
18/09/2001,38.86999893
19/09/2001,40.56000137
20/09/2001,43.74000168
21/09/2001,42.65999985
24/09/2001,37.75
25/09/2001,35.81000137
26/09/2001,35.25999832
27/09/2001,34
28/09/2001,31.93000031
1/10/2001,32.31999969
2/10/2001,31.18000031
3/10/2001,31.34000015
4/10/2001,31.96999931
5/10/2001,33.38999939
8/10/2001,35.11999893
9/10/2001,34.83000183
10/10/2001,31.60000038
11/10/2001,31.5
12/10/2001,35.27000046
15/10/2001,35.31000137
16/10/2001,32.88000107
17/10/2001,35.08000183
18/10/2001,34.95000076
19/10/2001,34.11000061
22/10/2001,32.25
23/10/2001,32
24/10/2001,30.95000076
25/10/2001,29.45999908
26/10/2001,28.42000008
29/10/2001,31.63999939
30/10/2001,33.45999908
31/10/2001,33.56000137
1/11/2001,32.31000137
2/11/2001,30.70999908
5/11/2001,30.5
6/11/2001,28.79999924
7/11/2001,29.12999916
8/11/2001,28.62000084
9/11/2001,27.44000053
12/11/2001,29.35000038
13/11/2001,26.46999931
14/11/2001,26.55999947
15/11/2001,25.55999947
16/11/2001,25.06999969
19/11/2001,24.45999908
20/11/2001,24.12000084
21/11/2001,24.19000053
23/11/2001,23.25
26/11/2001,23.79000092
27/11/2001,24
28/11/2001,25.89999962
29/11/2001,25.18000031
30/11/2001,23.84000015
3/12/2001,25.77000046
4/12/2001,24.07999992
5/12/2001,23.02000046
6/12/2001,23.70999908
7/12/2001,23.48999977
10/12/2001,25.62000084
11/12/2001,25.29999924
12/12/2001,24.87000084
13/12/2001,25.90999985
14/12/2001,24.62999916
17/12/2001,24.26000023
18/12/2001,23.29000092
19/12/2001,22.57999992
20/12/2001,23.67000008
21/12/2001,22.5
24/12/2001,22.62000084
26/12/2001,22.29000092
27/12/2001,21.59000015
28/12/2001,21.39999962
31/12/2001,23.79999924
2/01/2002,22.70999908
3/01/2002,21.34000015
4/01/2002,20.45000076
7/01/2002,21.94000053
8/01/2002,21.82999992
9/01/2002,22.12999916
10/01/2002,22.36000061
11/01/2002,22.60000038
14/01/2002,23.57999992
15/01/2002,22.70000076
16/01/2002,23.45000076
17/01/2002,22.25
18/01/2002,22.52000046
22/01/2002,23.61000061
23/01/2002,21.87999916
24/01/2002,21.14999962
25/01/2002,21.01000023
28/01/2002,21.13999939
29/01/2002,24.35000038
30/01/2002,23.21999931
31/01/2002,21.09000015
1/02/2002,21.12000084
4/02/2002,24.87000084
5/02/2002,25.45000076
6/02/2002,26.09000015
7/02/2002,25.11000061
8/02/2002,23.26000023
11/02/2002,21.78000069
12/02/2002,21.62000084
13/02/2002,20.85000038
14/02/2002,21.77000046
15/02/2002,22.37000084
19/02/2002,24.43000031
20/02/2002,22.65999985
21/02/2002,23.79999924
22/02/2002,22.86000061
25/02/2002,21.84000015
26/02/2002,21.68000031
27/02/2002,21.48999977
28/02/2002,21.59000015
1/03/2002,19.95999908
4/03/2002,20.5
5/03/2002,20.29999924
6/03/2002,19.94000053
7/03/2002,20.04000092
8/03/2002,19.27000046
11/03/2002,19.84000015
12/03/2002,19.59000015
13/03/2002,19.45999908
14/03/2002,19.20000076
15/03/2002,18.42000008
18/03/2002,18.93000031
19/03/2002,18.15999985
20/03/2002,18.45999908
21/03/2002,18.14999962
22/03/2002,17.77000046
25/03/2002,18.47999954
26/03/2002,18.12999916
27/03/2002,17.70000076
28/03/2002,17.39999962
1/04/2002,18.72999954
2/04/2002,19.15999985
3/04/2002,20.20000076
4/04/2002,19.78000069
5/04/2002,19.12999916
8/04/2002,19.61000061
9/04/2002,19.46999931
10/04/2002,18.19000053
11/04/2002,20.29999924
12/04/2002,19.42000008
15/04/2002,19.81999969
16/04/2002,18.11000061
17/04/2002,18.43000031
18/04/2002,19.29000092
19/04/2002,18.29999924
22/04/2002,19.77000046
23/04/2002,20.28000069
24/04/2002,20.77000046
25/04/2002,20.95000076
26/04/2002,22.13999939
29/04/2002,24.04999924
30/04/2002,21.90999985
1/05/2002,20.05999947
2/05/2002,20.06999969
3/05/2002,20.19000053
6/05/2002,22.55999947
7/05/2002,21.94000053
8/05/2002,20.38999939
9/05/2002,21.55999947
10/05/2002,22.40999985
13/05/2002,20.71999931
14/05/2002,19.35000038
15/05/2002,19.19000053
16/05/2002,18.5
17/05/2002,17.70000076
20/05/2002,19.23999977
21/05/2002,20.04999924
22/05/2002,19.57999992
23/05/2002,18.22999954
24/05/2002,18.89999962
28/05/2002,20.30999947
29/05/2002,20.38999939
30/05/2002,20.61000061
31/05/2002,19.97999954
3/06/2002,23.37000084
4/06/2002,23.88999939
5/06/2002,22.61000061
6/06/2002,24.15999985
7/06/2002,23.51000023
10/06/2002,23.71999931
11/06/2002,24.45000076
12/06/2002,24.14999962
13/06/2002,25.02000046
14/06/2002,25.95999908
17/06/2002,24.63999939
18/06/2002,24.23999977
19/06/2002,26.05999947
20/06/2002,27.47999954
21/06/2002,27.22999954
24/06/2002,26.97999954
25/06/2002,27.84000015
26/06/2002,28.42000008
27/06/2002,26.29000092
28/06/2002,25.39999962
1/07/2002,27.11000061
2/07/2002,28.95999908
3/07/2002,29.42000008
5/07/2002,27.11000061
8/07/2002,28.25
9/07/2002,30.21999931
10/07/2002,34.09999847
11/07/2002,33.84999847
12/07/2002,32.93999863
15/07/2002,35.02999878
16/07/2002,36.65000153
17/07/2002,35.45000076
18/07/2002,35.11999893
19/07/2002,38.16999817
22/07/2002,41.86999893
23/07/2002,44.91999817
24/07/2002,39.86000061
25/07/2002,39.27000046
26/07/2002,35.50999832
29/07/2002,31.32999992
30/07/2002,31.92000008
31/07/2002,32.02999878
1/08/2002,36.95000076
2/08/2002,41.29000092
5/08/2002,45.08000183
6/08/2002,42.02999878
7/08/2002,38.72999954
8/08/2002,36.33000183
9/08/2002,35.33000183
12/08/2002,37.04999924
13/08/2002,35.81999969
14/08/2002,32.36000061
15/08/2002,29.43000031
16/08/2002,28.80999947
19/08/2002,28.61000061
20/08/2002,29.59000015
21/08/2002,28.22999954
22/08/2002,27.75
23/08/2002,29.31999969
26/08/2002,29.88999939
27/08/2002,30.11000061
28/08/2002,33.31999969
29/08/2002,33.66999817
30/08/2002,32.63999939
3/09/2002,39.97000122
4/09/2002,37.43999863
5/09/2002,38.86000061
6/09/2002,36.33000183
9/09/2002,36.45000076
10/09/2002,35.08000183
11/09/2002,34.81000137
12/09/2002,37.5
13/09/2002,35.81999969
16/09/2002,36.74000168
17/09/2002,38.00999832
18/09/2002,37.52000046
19/09/2002,40.65000153
20/09/2002,38.97999954
23/09/2002,39.68000031
24/09/2002,40.52000046
25/09/2002,37.33000183
26/09/2002,34.59999847
27/09/2002,36.97000122
30/09/2002,39.68999863
1/10/2002,34.11999893
2/10/2002,36.83000183
3/10/2002,37.31000137
4/10/2002,39.45999908
7/10/2002,42.63999939
8/10/2002,41.02000046
9/10/2002,42.13000107
10/10/2002,37.54999924
11/10/2002,35.70000076
14/10/2002,36.04000092
15/10/2002,34.02000046
16/10/2002,36
17/10/2002,34.09999847
18/10/2002,33.52999878
21/10/2002,33.11000061
22/10/2002,34.09000015
23/10/2002,33.20000076
24/10/2002,34.02999878
25/10/2002,30
28/10/2002,31.06999969
29/10/2002,32.27000046
30/10/2002,31.22999954
31/10/2002,31.13999939
1/11/2002,29.29999924
4/11/2002,30.81999969
5/11/2002,31.22999954
6/11/2002,30.72999954
7/11/2002,31.42000008
8/11/2002,29.40999985
11/11/2002,31.29999924
12/11/2002,30.57999992
13/11/2002,31.23999977
14/11/2002,28.67000008
15/11/2002,26.64999962
18/11/2002,27.65999985
19/11/2002,27.40999985
20/11/2002,25.31999969
21/11/2002,23.80999947
22/11/2002,23.15999985
